N,topology,degree_k,rewire_p,trial,converged,conv_tick,total_ticks,final_coord,final_majority,final_cryst,final_norm_str,final_belief_err
500,sw_p001,8,0.01,6,false,0,5000,0.9915611814345991,0.79,496,0.9271463616530339,0.32336000000000364
500,sw_p001,8,0.01,24,false,0,5000,0.9787234042553191,0.858,498,0.9079843779554607,0.23678533333333268
500,sw_p001,8,0.01,21,false,0,5000,0.9871794871794872,0.636,498,0.9388320022735177,0.45368533333333544
500,sw_p001,8,0.01,12,false,0,5000,0.9661016949152542,0.686,496,0.8941673867512,0.4075479999999969
500,sw_p001,8,0.01,30,false,0,5000,0.961864406779661,0.542,494,0.8653995972601745,0.4749759999999998
500,sw_p001,8,0.01,3,false,0,5000,0.9872881355932204,0.894,498,0.9346303723397746,0.18345066666666385
500,sw_p001,8,0.01,27,false,0,5000,0.9451476793248945,0.602,490,0.8689022277511619,0.4515159999999988
500,sw_p001,8,0.01,18,false,0,5000,0.9525862068965517,0.6759999999999999,493,0.838341905771026,0.4141666666666704
500,sw_p001,16,0.01,22,true,298,498,0.9629629629629629,0.928,498,0.8865749365451518,0.1286359999999997
500,sw_p001,16,0.01,4,true,380,580,1.0,1.0,500,0.9539972400015756,0.0
500,sw_p001,16,0.01,35,true,862,1062,1.0,1.0,500,0.9590097347906664,0.0
500,sw_p001,16,0.01,19,true,958,1158,1.0,1.0,498,0.9633594077133657,0.0
500,sw_p001,16,0.01,41,true,772,972,1.0,1.0,500,0.9531344194476283,0.0
500,sw_p001,16,0.01,47,true,964,1164,1.0,1.0,500,0.9595297315510017,0.0
500,sw_p001,16,0.01,25,true,833,1033,1.0,1.0,500,0.9509469445643389,0.0
500,sw_p001,16,0.01,33,true,1181,1381,1.0,1.0,500,0.9649448173883003,0.0
500,sw_p001,16,0.01,20,true,536,736,1.0,1.0,499,0.9450668768072,0.0
500,sw_p001,16,0.01,10,true,1773,1973,1.0,1.0,497,0.9711298293297052,0.0
500,sw_p001,16,0.01,34,true,316,516,1.0,1.0,500,0.9509102960851499,0.0
500,sw_p001,16,0.01,39,true,1921,2121,1.0,1.0,500,0.9563795667860023,0.0
500,sw_p001,16,0.01,48,true,720,920,1.0,1.0,500,0.9548746539198839,0.0
500,sw_p001,16,0.01,16,true,1817,2017,1.0,1.0,499,0.9703174932264982,0.0
500,sw_p001,16,0.01,43,true,1939,2139,1.0,1.0,500,0.9654304459888398,0.0
500,sw_p001,16,0.01,21,true,273,473,1.0,1.0,497,0.9374628032318792,0.0
500,sw_p001,16,0.01,36,true,1312,1512,1.0,1.0,500,0.9514743104549606,0.0
500,sw_p001,16,0.01,11,true,599,799,1.0,1.0,500,0.9377677303578937,0.0
500,sw_p001,16,0.01,49,true,2257,2457,1.0,1.0,500,0.9727426337578885,0.0
500,sw_p001,16,0.01,31,true,2610,2810,1.0,1.0,500,0.9650375373890947,0.0
500,sw_p001,16,0.01,1,true,2594,2794,1.0,1.0,498,0.9697474778017744,0.0
500,sw_p001,16,0.01,5,true,2088,2288,1.0,1.0,500,0.9503259544044621,0.0
500,sw_p001,16,0.01,40,true,1089,1289,1.0,1.0,500,0.9606958480465992,0.0
500,sw_p001,16,0.01,28,true,3233,3433,1.0,1.0,500,0.9679057726461996,0.0
500,sw_p001,16,0.01,42,true,2921,3121,1.0,1.0,499,0.9624444548993706,0.0
500,sw_p001,16,0.01,50,true,1132,1332,1.0,1.0,499,0.960191886167242,0.0
500,sw_p001,16,0.01,37,true,4534,4734,1.0,1.0,500,0.9705470025950198,0.0
500,sw_p001,16,0.01,17,true,2502,2702,1.0,1.0,500,0.9678496081395117,0.0
500,sw_p001,16,0.01,7,false,0,5000,0.943089430894309,0.826,491,0.8613896594597682,0.2724613333333332
500,sw_p001,16,0.01,13,false,0,5000,0.9338842975206612,0.672,491,0.793313889791419,0.40717333333333394
500,sw_p001,16,0.01,12,true,2846,3046,1.0,1.0,500,0.9676722139388302,0.0
500,sw_p001,16,0.01,45,true,4911,5000,1.0,1.0,500,0.9436060480803539,0.0
500,sw_p001,16,0.01,23,false,0,5000,0.9291666666666667,0.5680000000000001,492,0.750527528032888,0.4535613333333375
500,sw_p001,16,0.01,44,true,3593,3793,1.0,1.0,500,0.9726896489442195,0.0
500,sw_p001,16,0.01,26,false,0,5000,0.9545454545454546,0.768,495,0.8520766825364936,0.3374813333333331
500,sw_p001,16,0.01,8,true,954,1154,1.0,1.0,500,0.9603348798404026,0.0
500,sw_p001,16,0.01,2,true,2979,3179,1.0,1.0,500,0.9702172230486155,0.0
500,sw_p001,16,0.01,18,true,1821,2021,1.0,1.0,500,0.965037146499074,0.0
500,sw_p001,16,0.01,32,true,4191,4391,1.0,1.0,500,0.9608605981705501,0.0
500,sw_p001,16,0.01,38,true,3246,3446,1.0,1.0,500,0.9699371108198496,0.0
500,sw_p001,16,0.01,6,false,0,5000,0.9586776859504132,0.506,492,0.8234359833839252,0.47063866666666665
500,sw_p001,16,0.01,24,true,2509,2709,1.0,1.0,500,0.9686438234057183,0.0
500,sw_p001,16,0.01,29,true,4810,5000,1.0,1.0,500,0.9635744858972414,0.0
500,sw_p001,16,0.01,27,true,2550,2750,1.0,1.0,499,0.973783413685103,0.0
500,sw_p001,16,0.01,3,true,2934,3134,1.0,1.0,497,0.9549575308897791,0.0
500,sw_p001,16,0.01,14,false,0,5000,0.9626556016597511,0.716,493,0.8406103978494682,0.38906133333333703
500,sw_p001,16,0.01,9,false,0,5000,0.9421487603305785,0.52,496,0.8657055450742416,0.4690000000000037
500,sw_p001,16,0.01,30,true,1897,2097,1.0,1.0,498,0.9619277899418348,0.0
500,sw_p001,16,0.01,46,false,0,5000,0.9497907949790795,0.734,488,0.8618164141711795,0.3657533333333306
500,sw_p001,16,0.01,15,true,1917,2117,1.0,1.0,500,0.9668467677090925,0.0
500,sw_p01,4,0.1,4,true,346,546,1.0,1.0,500,0.9138280128320276,0.0
500,sw_p01,4,0.1,49,true,385,585,1.0,1.0,500,0.9179094784250179,0.0
500,sw_p01,4,0.1,22,true,443,643,0.9912280701754386,0.978,497,0.8925540071374131,0.04152533333333295
500,sw_p01,4,0.1,33,true,361,561,0.9819819819819819,0.986,496,0.9342337147088777,0.02512799999999981
500,sw_p01,4,0.1,10,true,490,690,1.0,1.0,500,0.9196136855864934,0.0
500,sw_p01,4,0.1,25,true,552,752,1.0,1.0,499,0.926907331585048,0.0
500,sw_p01,4,0.1,37,true,581,781,0.9863636363636363,0.98,498,0.9115105412109508,0.04110666666666643
500,sw_p01,4,0.1,41,true,517,717,1.0,1.0,499,0.9276380127589224,0.0
500,sw_p01,4,0.1,19,true,763,963,1.0,1.0,499,0.949541600508291,0.0
500,sw_p01,4,0.1,28,true,650,850,0.9864864864864865,0.964,498,0.9439611050207671,0.06797600000000004
500,sw_p01,4,0.1,13,true,657,857,0.9865470852017937,0.994,498,0.9320668006944535,0.012922666666666775
500,sw_p01,4,0.1,31,true,764,964,1.0,1.0,500,0.9283558143000095,0.0
500,sw_p01,4,0.1,45,true,898,1098,0.9910714285714286,0.992,498,0.9236734234784454,0.015744000000000005
500,sw_p01,4,0.1,26,true,422,622,1.0,1.0,499,0.9218974921212062,0.0
500,sw_p01,4,0.1,47,true,988,1188,1.0,1.0,498,0.9339188676205228,0.0
500,sw_p01,4,0.1,11,true,695,895,0.9911111111111112,0.996,498,0.9430322941102861,0.007320000000000004
500,sw_p01,4,0.1,16,true,1047,1247,0.9821428571428571,0.972,498,0.9292972782098918,0.0532720000000002
500,sw_p01,4,0.1,14,true,362,562,1.0,1.0,498,0.9224303893602138,0.0
500,sw_p01,4,0.1,42,true,502,702,1.0,1.0,500,0.9433967017168841,0.0
500,sw_p01,4,0.1,7,true,1147,1347,0.9720930232558139,0.972,496,0.9377913922110706,0.05569066666666566
500,sw_p01,4,0.1,5,true,1002,1202,1.0,1.0,500,0.9438514560002689,0.0
500,sw_p01,4,0.1,20,true,816,1016,1.0,1.0,499,0.9191811412275847,0.0
500,sw_p01,4,0.1,35,true,1758,1958,0.9955156950672646,0.994,498,0.9149383783988452,0.011856000000000092
500,sw_p01,4,0.1,38,true,961,1161,1.0,1.0,500,0.9363467419722123,0.0
500,sw_p01,4,0.1,34,true,1069,1269,0.9821428571428571,0.978,498,0.9126957187022183,0.04449466666666599
500,sw_p01,4,0.1,27,true,740,940,0.9910714285714286,0.964,499,0.9173866849465074,0.06803333333333327
500,sw_p01,4,0.1,12,true,568,768,0.9955156950672646,0.992,495,0.9254601676718698,0.014609333333333339
500,sw_p01,4,0.1,43,true,1691,1891,0.9955357142857143,0.98,498,0.9490819925131442,0.04037999999999977
500,sw_p01,4,0.1,1,true,1607,1807,0.9865470852017937,0.99,495,0.9253917540958402,0.020319999999999856
500,sw_p01,4,0.1,39,true,2231,2431,1.0,1.0,499,0.9225594716578556,0.0
500,sw_p01,4,0.1,23,true,1675,1875,0.9955156950672646,0.966,498,0.9432925132525455,0.06477199999999905
500,sw_p01,4,0.1,46,true,884,1084,1.0,1.0,500,0.9264915488862018,0.0
500,sw_p01,4,0.1,21,true,518,718,0.9776785714285714,0.962,489,0.9176802042611739,0.07708799999999985
500,sw_p01,4,0.1,32,true,1214,1414,1.0,1.0,498,0.8974039619050322,0.0
500,sw_p01,4,0.1,36,true,437,637,0.9862385321100917,0.946,499,0.910261825372564,0.09830666666666778
500,sw_p01,4,0.1,6,true,701,901,1.0,1.0,500,0.9232929400569715,0.0
500,sw_p01,4,0.1,48,true,1054,1254,0.9907834101382489,0.97,497,0.9360291034693691,0.05709333333333343
500,sw_p01,4,0.1,15,true,1017,1217,0.990990990990991,0.988,497,0.9348791847138437,0.023234666666666806
500,sw_p01,4,0.1,8,true,992,1192,0.9865470852017937,0.98,496,0.9422929324074406,0.03813333333333308
500,sw_p01,4,0.1,44,true,746,946,0.9866071428571429,0.982,500,0.935927319110429,0.03642000000000005
500,sw_p01,4,0.1,29,true,1757,1957,1.0,1.0,499,0.9682724885315919,0.0
500,sw_p01,4,0.1,17,true,1194,1394,0.9955357142857143,0.986,499,0.9519647277291429,0.026873333333332902
500,sw_p01,4,0.1,40,true,711,911,0.9955156950672646,0.988,497,0.9434117069812387,0.024538666666666816
500,sw_p01,4,0.1,24,true,929,1129,0.9955156950672646,0.972,498,0.9543965612697577,0.05759333333333292
500,sw_p01,4,0.1,2,true,1269,1469,1.0,1.0,500,0.9504436357472076,0.0
500,sw_p01,4,0.1,18,true,580,780,1.0,1.0,498,0.9267606469868611,0.0
500,sw_p01,4,0.1,9,true,1233,1433,0.9777777777777777,0.974,499,0.9200253085246155,0.050015999999999845
500,sw_p01,4,0.1,3,true,651,851,1.0,1.0,500,0.9195652133480416,0.0
500,sw_p01,4,0.1,30,true,1395,1595,0.9911111111111112,0.984,497,0.9473081855258783,0.03060133333333335
500,sw_p01,4,0.1,50,false,0,5000,0.8991228070175439,0.628,492,0.7164121133180665,0.4091799999999996
500,sw_p01,8,0.1,49,true,193,393,1.0,1.0,498,0.9176255316013426,0.0
500,sw_p01,8,0.1,25,true,214,414,1.0,1.0,500,0.8982043797723832,0.0
500,sw_p01,8,0.1,1,true,243,443,1.0,1.0,499,0.9153487759038879,0.0
500,sw_p01,8,0.1,47,true,285,485,1.0,1.0,500,0.9074494152410215,0.0
500,sw_p01,8,0.1,22,true,307,507,1.0,1.0,499,0.9197232286894561,0.0
500,sw_p01,8,0.1,41,true,277,477,1.0,1.0,500,0.9005105489287147,0.0
500,sw_p01,8,0.1,35,true,418,618,1.0,1.0,499,0.8986918477040077,0.0
500,sw_p01,8,0.1,45,true,315,515,1.0,1.0,498,0.9053008014008848,0.0
500,sw_p01,8,0.1,10,true,448,648,1.0,1.0,499,0.8901019419107713,0.0
500,sw_p01,8,0.1,16,true,342,542,1.0,1.0,500,0.9029838794848444,0.0
500,sw_p01,8,0.1,13,true,480,680,1.0,1.0,498,0.8657836426226796,0.0
500,sw_p01,8,0.1,7,true,403,603,1.0,1.0,500,0.9091649149907871,0.0
500,sw_p01,8,0.1,37,true,347,547,1.0,1.0,499,0.8926802158608158,0.0
500,sw_p01,8,0.1,4,true,496,696,1.0,1.0,500,0.9082517582232537,0.0
500,sw_p01,8,0.1,19,true,391,591,1.0,1.0,500,0.8852998348614882,0.0
500,sw_p01,8,0.1,26,true,186,386,1.0,1.0,497,0.9145377920445161,0.0
500,sw_p01,8,0.1,31,true,478,678,1.0,1.0,500,0.9241095532224535,0.0
500,sw_p01,8,0.1,2,true,249,449,1.0,1.0,500,0.8894762036358803,0.0
500,sw_p01,8,0.1,28,true,736,936,1.0,1.0,499,0.9009455845095509,0.0
500,sw_p01,8,0.1,36,true,174,374,1.0,1.0,498,0.9230977109570419,0.0
500,sw_p01,8,0.1,39,true,568,768,1.0,1.0,498,0.8749606760058762,0.0
500,sw_p01,8,0.1,14,true,208,408,1.0,1.0,499,0.890275498874839,0.0
500,sw_p01,8,0.1,42,true,210,410,1.0,1.0,499,0.9023085693100125,0.0
500,sw_p01,8,0.1,46,true,228,428,1.0,1.0,500,0.9091580699979663,0.0
500,sw_p01,8,0.1,23,true,286,486,1.0,1.0,500,0.9123270311603402,0.0
500,sw_p01,8,0.1,48,true,375,575,1.0,1.0,498,0.910440037054169,0.0
500,sw_p01,8,0.1,11,true,344,544,1.0,1.0,499,0.9248536569874953,0.0
500,sw_p01,8,0.1,50,true,624,824,1.0,1.0,500,0.8674776513545068,0.0
500,sw_p01,8,0.1,3,true,209,409,1.0,1.0,499,0.8948625568097168,0.0
500,sw_p01,8,0.1,8,true,390,590,1.0,1.0,499,0.8961134159741291,0.0
500,sw_p01,8,0.1,33,true,991,1191,1.0,1.0,499,0.8788398435563364,0.0
500,sw_p01,8,0.1,38,true,348,548,1.0,1.0,500,0.8842784089651632,0.0
500,sw_p01,8,0.1,27,true,274,474,1.0,1.0,498,0.8942723587025818,0.0
500,sw_p01,8,0.1,17,true,475,675,1.0,1.0,499,0.8855728210163815,0.0
500,sw_p01,8,0.1,15,true,247,447,1.0,1.0,500,0.9017803997769033,0.0
500,sw_p01,8,0.1,29,true,446,646,1.0,1.0,499,0.8761417679674198,0.0
500,sw_p01,8,0.1,12,true,255,455,1.0,1.0,500,0.9053086016674509,0.0
500,sw_p01,8,0.1,5,true,622,822,1.0,1.0,499,0.8887070590001174,0.0
500,sw_p01,8,0.1,18,true,237,437,1.0,1.0,500,0.9075185004582296,0.0
500,sw_p01,8,0.1,24,true,509,709,1.0,1.0,500,0.9048374987014383,0.0
500,sw_p01,8,0.1,40,true,648,848,1.0,1.0,500,0.8880497420661982,0.0
500,sw_p01,8,0.1,43,true,1601,1801,1.0,1.0,499,0.8933258238147661,0.0
500,sw_p01,8,0.1,32,true,913,1113,1.0,1.0,499,0.8668935695631373,0.0
500,sw_p01,8,0.1,34,true,738,938,1.0,1.0,500,0.8801041759393735,0.0
500,sw_p01,8,0.1,30,true,363,563,1.0,1.0,499,0.8988273704585841,0.0
500,sw_p01,8,0.1,9,true,1059,1259,1.0,1.0,500,0.8771996819918334,0.0
500,sw_p01,8,0.1,20,true,1253,1453,1.0,1.0,500,0.8947439042207727,0.0
500,sw_p01,8,0.1,6,true,817,1017,1.0,1.0,499,0.881703838208199,0.0
500,sw_p01,8,0.1,44,true,1021,1221,1.0,1.0,500,0.9016537323459147,0.0
500,sw_p01,8,0.1,21,true,670,870,1.0,1.0,499,0.9021164543492344,0.0
500,sw_p01,16,0.1,41,true,83,283,1.0,1.0,500,0.9239527304130207,0.0
500,sw_p01,16,0.1,49,true,127,327,1.0,1.0,499,0.9087499990706862,0.0
500,sw_p01,16,0.1,35,true,120,320,1.0,1.0,499,0.9231211457199215,0.0
500,sw_p01,16,0.1,37,true,164,364,1.0,1.0,498,0.9142503613130919,0.0
500,sw_p01,16,0.1,47,true,140,340,1.0,1.0,499,0.8892241083338842,0.0
500,sw_p01,16,0.1,25,true,93,293,1.0,1.0,498,0.9100591117045146,0.0
500,sw_p01,16,0.1,13,true,165,365,1.0,1.0,500,0.8979521026094736,0.0
500,sw_p01,16,0.1,22,true,181,381,1.0,1.0,500,0.9055551423547659,0.0
500,sw_p01,16,0.1,4,true,112,312,1.0,1.0,500,0.9204095210421603,0.0
500,sw_p01,16,0.1,43,true,124,324,1.0,1.0,500,0.9230791978020284,0.0
500,sw_p01,16,0.1,1,true,134,334,1.0,1.0,500,0.8908574530904589,0.0
500,sw_p01,16,0.1,28,true,190,390,1.0,1.0,500,0.881028341012662,0.0
500,sw_p01,16,0.1,39,true,203,403,1.0,1.0,499,0.8776402433905366,0.0
500,sw_p01,16,0.1,45,true,132,332,1.0,1.0,500,0.9192316716008497,0.0
500,sw_p01,16,0.1,33,true,230,430,1.0,1.0,499,0.8856836742973131,0.0
500,sw_p01,16,0.1,10,true,166,366,1.0,1.0,498,0.9041023258837847,0.0
500,sw_p01,16,0.1,16,true,167,367,1.0,1.0,500,0.8870396384595137,0.0
500,sw_p01,16,0.1,7,true,193,393,1.0,1.0,497,0.8860764126059733,0.0
500,sw_p01,16,0.1,31,true,365,565,1.0,1.0,498,0.8686797245104275,0.0
500,sw_p01,16,0.1,36,true,156,356,1.0,1.0,499,0.9097596939243427,0.0
500,sw_p01,16,0.1,26,true,144,344,1.0,1.0,500,0.9024756925434347,0.0
500,sw_p01,16,0.1,38,true,170,370,1.0,1.0,499,0.8931003182266933,0.0
500,sw_p01,16,0.1,11,true,57,257,1.0,1.0,499,0.925444595967865,0.0
500,sw_p01,16,0.1,5,true,96,296,1.0,1.0,499,0.919363207578032,0.0
500,sw_p01,16,0.1,34,true,130,330,1.0,1.0,500,0.9149452898406819,0.0
500,sw_p01,16,0.1,14,true,195,395,1.0,1.0,500,0.8811417190886373,0.0
500,sw_p01,16,0.1,42,true,195,395,1.0,1.0,500,0.896991762134395,0.0
500,sw_p01,16,0.1,23,true,184,384,1.0,1.0,499,0.8900776439107113,0.0
500,sw_p01,16,0.1,50,true,167,367,1.0,1.0,499,0.9068757776796105,0.0
500,sw_p01,16,0.1,8,true,91,291,1.0,1.0,500,0.9210636037112466,0.0
500,sw_p01,16,0.1,48,true,240,440,1.0,1.0,498,0.8793077638706006,0.0
500,sw_p01,16,0.1,46,true,98,298,1.0,1.0,500,0.923466705615134,0.0
500,sw_p01,16,0.1,17,true,226,426,1.0,1.0,498,0.8753827327705636,0.0
500,sw_p01,16,0.1,40,true,183,383,1.0,1.0,499,0.8992712240720129,0.0
500,sw_p01,16,0.1,32,true,93,293,1.0,1.0,498,0.9145123817892886,0.0
500,sw_p01,16,0.1,2,true,387,587,1.0,1.0,500,0.8618989027273082,0.0
500,sw_p01,16,0.1,6,true,127,327,1.0,1.0,499,0.9061464437198635,0.0
500,sw_p01,16,0.1,27,true,140,340,1.0,1.0,500,0.905005525060395,0.0
500,sw_p01,16,0.1,19,true,784,984,1.0,1.0,500,0.8511991249973266,0.0
500,sw_p01,16,0.1,9,true,188,388,1.0,1.0,499,0.8941923214284375,0.0
500,sw_p01,16,0.1,15,true,184,384,1.0,1.0,500,0.9101312050470541,0.0
500,sw_p01,16,0.1,44,true,686,886,1.0,1.0,500,0.8339945812055893,0.0
500,sw_p01,16,0.1,29,true,625,825,1.0,1.0,500,0.8502697830452985,0.0
500,sw_p01,16,0.1,12,true,366,566,1.0,1.0,500,0.8791482325164484,0.0
500,sw_p01,16,0.1,24,true,362,562,1.0,1.0,499,0.8454020707951859,0.0
500,sw_p01,16,0.1,3,true,106,306,1.0,1.0,499,0.9210648862467803,0.0
500,sw_p01,16,0.1,20,true,216,416,1.0,1.0,499,0.8776088347509527,0.0
500,sw_p01,16,0.1,30,true,154,354,1.0,1.0,499,0.9187885291580224,0.0
500,sw_p01,16,0.1,18,true,827,1027,1.0,1.0,500,0.8885255595296488,0.0
500,sw_p01,16,0.1,21,true,522,722,1.0,1.0,500,0.8390720153424257,0.0
500,sw_p05,4,0.5,7,true,114,314,1.0,1.0,499,0.8944897383628022,0.0
500,sw_p05,4,0.5,28,true,159,359,1.0,1.0,498,0.8695011269482302,0.0
500,sw_p05,4,0.5,45,true,156,356,1.0,1.0,498,0.8754305162943222,0.0
500,sw_p05,4,0.5,49,true,165,365,1.0,1.0,495,0.8748223279075349,0.0
500,sw_p05,4,0.5,47,true,170,370,1.0,1.0,496,0.8748827088583627,0.0
500,sw_p05,4,0.5,4,true,103,303,1.0,1.0,497,0.8952241985635423,0.0
500,sw_p05,4,0.5,39,true,152,352,1.0,1.0,493,0.8707376836946568,0.0
500,sw_p05,4,0.5,35,true,134,334,1.0,1.0,497,0.8876812314720417,0.0
500,sw_p05,4,0.5,19,true,143,343,1.0,1.0,499,0.8909244347615706,0.0
500,sw_p05,4,0.5,13,true,126,326,1.0,1.0,500,0.8781620241986368,0.0
500,sw_p05,4,0.5,10,true,166,366,1.0,1.0,499,0.8807872584810013,0.0
500,sw_p05,4,0.5,43,true,149,349,1.0,1.0,498,0.8744826205080243,0.0
500,sw_p05,4,0.5,37,true,209,409,1.0,1.0,496,0.8640006629128438,0.0
500,sw_p05,4,0.5,31,true,138,338,1.0,1.0,498,0.8843337542792329,0.0
500,sw_p05,4,0.5,41,true,257,457,1.0,1.0,498,0.8645664233305134,0.0
500,sw_p05,4,0.5,25,true,153,353,1.0,1.0,498,0.8759846488314151,0.0
500,sw_p05,4,0.5,33,true,200,400,1.0,1.0,499,0.8663467471615214,0.0
500,sw_p05,4,0.5,22,true,240,440,1.0,1.0,497,0.8677024257692032,0.0
500,sw_p05,4,0.5,1,true,257,457,1.0,1.0,495,0.8620513562909181,0.0
500,sw_p05,4,0.5,16,true,325,525,1.0,1.0,498,0.8626724969937268,0.0
500,sw_p05,4,0.5,8,true,121,321,1.0,1.0,499,0.8873842817835648,0.0
500,sw_p05,4,0.5,29,true,140,340,1.0,1.0,499,0.8761205782941627,0.0
500,sw_p05,4,0.5,48,true,131,331,1.0,1.0,497,0.8939512218797503,0.0
500,sw_p05,4,0.5,50,true,173,373,1.0,1.0,497,0.8736073231009889,0.0
500,sw_p05,4,0.5,40,true,95,295,1.0,1.0,499,0.8982318708032779,0.0
500,sw_p05,4,0.5,11,true,129,329,1.0,1.0,498,0.8878599025484667,0.0
500,sw_p05,4,0.5,46,true,91,291,1.0,1.0,499,0.9011069828306245,0.0
500,sw_p05,4,0.5,36,true,110,310,1.0,1.0,497,0.9016036353548653,0.0
500,sw_p05,4,0.5,44,true,161,361,1.0,1.0,498,0.868951848330263,0.0
500,sw_p05,4,0.5,26,true,119,319,1.0,1.0,497,0.8895148835066858,0.0
500,sw_p05,4,0.5,14,true,202,402,1.0,1.0,498,0.8639415703725958,0.0
500,sw_p05,4,0.5,42,true,209,409,1.0,1.0,494,0.8648280896348862,0.0
500,sw_p05,4,0.5,5,true,291,491,1.0,1.0,499,0.8567157711565826,0.0
500,sw_p05,4,0.5,17,true,96,296,1.0,1.0,497,0.8923159098452861,0.0
500,sw_p05,4,0.5,20,true,155,355,1.0,1.0,496,0.8800557490746578,0.0
500,sw_p05,4,0.5,9,true,108,308,1.0,1.0,498,0.883158989251279,0.0
500,sw_p05,4,0.5,32,true,213,413,1.0,1.0,500,0.8604499112102283,0.0
500,sw_p05,4,0.5,23,true,160,360,1.0,1.0,497,0.87586748620237,0.0
500,sw_p05,4,0.5,2,true,216,416,1.0,1.0,497,0.8668675944245319,0.0
500,sw_p05,4,0.5,27,true,87,287,1.0,1.0,499,0.9111554004767729,0.0
500,sw_p05,4,0.5,34,true,238,438,1.0,1.0,498,0.8615843725787794,0.0
500,sw_p05,4,0.5,38,true,190,390,1.0,1.0,500,0.8625960121782824,0.0
500,sw_p05,4,0.5,30,true,281,481,1.0,1.0,497,0.8696726544442525,0.0
500,sw_p05,4,0.5,18,true,116,316,1.0,1.0,499,0.8996304241018992,0.0
500,sw_p05,4,0.5,3,true,102,302,1.0,1.0,498,0.9024260221839343,0.0
500,sw_p05,4,0.5,12,true,257,457,1.0,1.0,497,0.8608930386611777,0.0
500,sw_p05,4,0.5,6,true,215,415,1.0,1.0,499,0.8670654055440115,0.0
500,sw_p05,4,0.5,21,true,151,351,1.0,1.0,498,0.8800641587484928,0.0
500,sw_p05,4,0.5,24,true,126,326,1.0,1.0,499,0.888129784001793,0.0
500,sw_p05,4,0.5,15,true,349,549,1.0,1.0,499,0.860188898277231,0.0
500,sw_p05,8,0.5,13,true,48,248,1.0,1.0,497,0.9221410622959424,0.0
500,sw_p05,8,0.5,25,true,50,250,1.0,1.0,499,0.9190517237100347,0.0
500,sw_p05,8,0.5,4,true,61,261,1.0,1.0,495,0.9009360134236697,0.0
500,sw_p05,8,0.5,10,true,74,274,1.0,1.0,500,0.8920961366648713,0.0
500,sw_p05,8,0.5,49,true,51,251,1.0,1.0,500,0.9182620495831568,0.0
500,sw_p05,8,0.5,43,true,81,281,1.0,1.0,497,0.8725853311784186,0.0
500,sw_p05,8,0.5,47,true,79,279,1.0,1.0,498,0.8717399132766311,0.0
500,sw_p05,8,0.5,28,true,96,296,1.0,1.0,500,0.8644055799574826,0.0
500,sw_p05,8,0.5,31,true,63,263,1.0,1.0,498,0.8947819409419717,0.0
500,sw_p05,8,0.5,16,true,52,252,1.0,1.0,498,0.9148897324717625,0.0
500,sw_p05,8,0.5,33,true,63,263,1.0,1.0,499,0.9079676088217699,0.0
500,sw_p05,8,0.5,19,true,68,268,1.0,1.0,498,0.8950649978110753,0.0
500,sw_p05,8,0.5,1,true,60,260,1.0,1.0,499,0.9039502739297767,0.0
500,sw_p05,8,0.5,7,true,62,262,1.0,1.0,496,0.9049434327379768,0.0
500,sw_p05,8,0.5,39,true,51,251,1.0,1.0,494,0.912886827015916,0.0
500,sw_p05,8,0.5,35,true,74,274,1.0,1.0,498,0.8801227286719735,0.0
500,sw_p05,8,0.5,41,true,72,272,1.0,1.0,498,0.8836719257168212,0.0
500,sw_p05,8,0.5,45,true,97,297,1.0,1.0,499,0.8672516871574514,0.0
500,sw_p05,8,0.5,37,true,89,289,1.0,1.0,499,0.8673055838132668,0.0
500,sw_p05,8,0.5,22,true,101,301,1.0,1.0,497,0.8710084757005399,0.0
500,sw_p05,8,0.5,14,true,71,271,1.0,1.0,498,0.8970274626467519,0.0
500,sw_p05,8,0.5,5,true,70,270,1.0,1.0,500,0.8903643001118033,0.0
500,sw_p05,8,0.5,29,true,46,246,1.0,1.0,498,0.9153586847717278,0.0
500,sw_p05,8,0.5,11,true,86,286,1.0,1.0,499,0.8776092590007337,0.0
500,sw_p05,8,0.5,26,true,52,252,1.0,1.0,498,0.9158971354371701,0.0
500,sw_p05,8,0.5,32,true,68,268,1.0,1.0,496,0.8907443760182168,0.0
500,sw_p05,8,0.5,44,true,48,248,1.0,1.0,497,0.9198320221127337,0.0
500,sw_p05,8,0.5,48,true,87,287,1.0,1.0,498,0.8712624848838719,0.0
500,sw_p05,8,0.5,50,true,60,260,1.0,1.0,498,0.9032041915532164,0.0
500,sw_p05,8,0.5,42,true,62,262,1.0,1.0,499,0.8991559932257979,0.0
500,sw_p05,8,0.5,36,true,62,262,1.0,1.0,498,0.8951737767726957,0.0
500,sw_p05,8,0.5,20,true,84,284,1.0,1.0,500,0.8680892575563292,0.0
500,sw_p05,8,0.5,34,true,119,319,1.0,1.0,495,0.8648817331406112,0.0
500,sw_p05,8,0.5,2,true,95,295,1.0,1.0,498,0.8700564457806722,0.0
500,sw_p05,8,0.5,17,true,73,273,1.0,1.0,499,0.876621690980519,0.0
500,sw_p05,8,0.5,38,true,79,279,1.0,1.0,499,0.8781890143716796,0.0
500,sw_p05,8,0.5,8,true,97,297,1.0,1.0,498,0.8610442312406775,0.0
500,sw_p05,8,0.5,46,true,78,278,1.0,1.0,498,0.8780875794788378,0.0
500,sw_p05,8,0.5,23,true,58,258,1.0,1.0,499,0.898486168760576,0.0
