tick,agent,r,bexp_A,beff_A,sigma,a,e,C
59,94,1,0.3333,0.8858,0.8107,8,3.511,0.2805
59,95,0,1.0,0.3536,0.2412,0,-3.515,0.0441
59,96,-1,1.0,0.5,0.0,0,-0.679,0.0154
59,97,1,1.0,1.0,0.2727,5,3.031,0.2497
59,98,-1,0.5,0.5,0.0,0,0.564,0.3116
59,99,0,0.3333,0.6972,0.269,9,-3.188,0.2802
59,100,-1,1.0,1.0,0.0,0,2.77,0.3631
60,1,1,1.0,1.0,0.8163,6,3.335,0.5914
60,2,-1,0.5,0.6667,0.0,0,0.914,0.2819
60,3,-1,1.0,0.3051,0.0,0,0.0,0.1551
60,4,-1,1.0,0.6667,0.0,0,0.523,0.2934
60,5,1,0.5,1.0,0.2696,7,3.046,0.0909
60,6,1,0.3333,0.539,0.2794,8,3.645,0.2237
60,7,-1,0.5,0.5,0.0,0,0.767,0.2048
60,8,1,0.3333,0.384,0.2758,6,3.64,0.3258
60,9,-1,1.0,0.3333,0.0,0,0.022,0.1378
60,10,1,1.0,1.0,0.8,0,3.188,0.6689
60,11,-1,0.3333,0.5,0.0,0,-0.506,0.1971
60,12,-1,0.6667,1.0,0.0,0,1.287,0.2676
60,13,0,1.0,0.3128,0.2485,9,-3.32,0.1303
60,14,-1,0.6667,1.0,0.0,0,-0.744,0.2519
60,15,-1,0.5,1.0,0.0,0,0.154,0.0512
60,16,1,1.0,1.0,0.2754,3,3.022,0.2163
60,17,0,1.0,0.9378,0.2493,5,-3.115,0.3249
60,18,0,1.0,0.9357,0.2537,9,-3.349,0.2418
60,19,-1,0.3333,0.6667,0.0,0,0.496,0.1987
60,20,1,1.0,1.0,0.2596,0,3.616,0.3128
60,21,-1,0.0,0.0,0.0,0,-1.583,0.2543
60,22,-1,1.0,0.3333,0.0,0,0.693,0.1703
60,23,1,1.0,1.0,0.8,0,3.102,0.2179
60,24,-1,0.0,0.0,0.0,0,-2.434,0.1888
60,25,1,0.6667,1.0,0.803,5,3.503,0.2081
60,26,-1,0.5,0.0,0.0,0,-0.422,0.0986
60,27,-1,1.0,0.6667,0.0,0,0.642,0.4802
60,28,-1,1.0,1.0,0.0,0,2.211,0.2022
60,29,-1,1.0,1.0,0.0,0,1.417,0.3571
60,30,-1,1.0,1.0,0.0,0,2.431,0.3157
60,31,1,0.5,0.538,0.2791,7,3.238,0.2361
60,32,-1,0.6667,0.6667,0.0,0,0.383,0.4136
60,33,-1,1.0,0.6667,0.0,0,2.24,0.5288
60,34,1,1.0,1.0,0.8107,8,3.177,0.5317
60,35,1,1.0,0.8811,0.803,1,3.413,0.3958
60,36,1,1.0,1.0,0.2707,1,3.37,0.4673
60,37,1,1.0,0.3878,0.2893,5,3.257,0.1417
60,38,-1,1.0,0.4603,0.0,0,0.0,0.0172
60,39,1,1.0,1.0,0.3007,7,3.081,0.3696
60,40,1,0.5,0.5427,0.2959,7,3.62,0.2572
60,41,1,1.0,1.0,0.3037,5,3.043,0.6436
60,42,-1,1.0,1.0,0.0,0,2.44,0.1847
60,43,-1,0.6667,0.3333,0.0,0,-1.705,0.2398
60,44,1,1.0,1.0,0.2991,4,3.505,0.6655
60,45,-1,0.5,0.5,0.0,0,-0.515,0.2243
60,46,-1,0.0,0.0,0.0,0,-1.436,0.2906
60,47,0,1.0,0.9417,0.2415,4,-3.371,0.3787
60,48,1,1.0,1.0,0.803,0,3.387,0.5454
60,49,0,1.0,0.9311,0.2625,9,-3.011,0.3788
60,50,1,1.0,1.0,0.802,0,3.522,0.5336
60,51,0,0.6667,0.9321,0.2642,8,-3.297,0.1918
60,52,0,0.3333,0.6195,0.2696,9,-3.503,0.2732
60,53,-1,0.3333,0.6667,0.0,0,2.225,0.2788
60,54,1,1.0,1.0,0.2571,1,3.49,0.3596
60,55,-1,0.6667,0.6667,0.0,0,-2.14,0.2127
60,56,-1,0.5,0.5,0.0,0,0.884,0.0348
60,57,1,0.6667,0.9147,0.8126,4,3.63,0.5026
60,58,-1,1.0,0.6667,0.0,0,1.831,0.5171
60,59,1,0.6667,0.5374,0.2771,9,3.248,0.36
60,60,1,0.6667,0.8821,0.805,3,3.193,0.3965
60,61,1,0.3333,0.912,0.805,3,3.661,0.2654
60,62,1,0.75,0.9143,0.8107,2,3.444,0.4544
60,63,-1,0.5,0.6667,0.0,0,2.621,0.2615
60,64,1,0.6667,1.0,0.805,2,3.262,0.2811
60,65,1,1.0,1.0,0.2719,1,3.216,0.4874
60,66,-1,1.0,1.0,0.0,0,0.379,0.4883
60,67,1,0.6667,0.9155,0.8145,7,3.521,0.4581
60,68,1,0.6667,0.8816,0.804,1,3.005,0.4287
60,69,1,0.3333,0.9143,0.2432,0,3.182,0.2498
60,70,-1,0.3333,0.0,0.0,0,0.0,0.2065
60,71,-1,1.0,0.6667,0.0,0,0.543,0.3127
60,72,-1,0.3333,0.3333,0.0,0,1.205,0.2409
60,73,1,1.0,0.8852,0.8107,4,3.346,0.4743
60,74,1,1.0,0.8837,0.8079,4,3.147,0.4076
60,75,-1,1.0,1.0,0.0,0,2.894,0.448
60,76,1,1.0,0.5398,0.2857,5,3.238,0.2534
60,77,0,1.0,0.176,0.2415,0,-3.187,0.0836
60,78,-1,0.5,0.6667,0.0,0,1.001,0.3038
60,79,1,1.0,0.5342,0.2651,5,3.113,0.2042
60,80,1,1.0,1.0,0.283,5,3.298,0.6346
60,81,-1,0.0,0.0,0.0,0,-0.128,0.2105
60,82,1,0.6667,0.91,0.801,1,3.612,0.4644
60,83,-1,1.0,0.6667,0.0,0,0.826,0.5127
60,84,1,1.0,1.0,0.8107,7,3.179,0.3873
60,85,-1,0.0,0.0,0.0,0,-0.963,0.3899
60,86,0,0.0,0.0,0.2588,5,-3.483,0.3831
60,87,1,1.0,1.0,0.8154,5,3.038,0.6338
60,88,-1,0.6667,1.0,0.0,0,-0.106,0.2422
60,89,-1,0.6667,0.6667,0.0,0,2.239,0.4228
60,90,1,0.5,0.8208,0.801,2,3.094,0.121
60,91,-1,0.0,0.3333,0.0,0,-0.62,0.4227
60,92,-1,0.3333,0.6667,0.0,0,0.479,0.2466
60,93,1,0.6667,0.8883,0.8163,6,3.13,0.4826
60,94,1,0.3333,0.7715,0.8107,9,3.511,0.1964
60,95,0,0.5,0.9418,0.245,0,-3.515,0.0309
60,96,-1,1.0,1.0,0.0,0,0.086,0.1139
60,97,1,1.0,1.0,0.2763,5,3.031,0.3247
60,98,-1,0.6667,0.5,0.0,0,1.383,0.2181
60,99,-1,0.3333,0.3092,0.0,0,0.0,0.1961
60,100,1,1.0,1.0,0.8,0,3.234,0.4268
61,1,1,1.0,1.0,0.8173,6,3.335,0.6323
61,2,-1,0.3333,0.5,0.0,0,0.139,0.1973
61,3,-1,0.5,1.0,0.0,0,-0.855,0.1086
61,4,-1,1.0,1.0,0.0,0,1.093,0.3641
61,5,1,0.0,0.5363,0.2696,8,3.046,0.0636
61,6,1,0.5,0.3854,0.283,8,3.645,0.1566
61,7,-1,1.0,0.5,0.0,0,1.485,0.2843
61,8,1,0.6667,0.384,0.2794,6,3.64,0.2281
61,9,-1,0.5,1.0,0.0,0,-1.151,0.0965
61,10,1,1.0,1.0,0.801,0,3.188,0.702
61,11,-1,0.5,0.3333,0.0,0,0.331,0.138
61,12,-1,0.6667,0.6667,0.0,0,1.966,0.3409
61,13,0,0.5,0.9383,0.2522,9,-3.32,0.0912
61,14,-1,0.3333,0.6667,0.0,0,-1.682,0.1763
61,15,-1,0.5,0.5,0.0,0,1.089,0.0358
61,16,1,1.0,1.0,0.279,3,3.022,0.2947
61,17,0,1.0,0.9378,0.2493,6,-3.115,0.3924
61,18,-1,1.0,0.9357,0.0,0,0.0,0.3176
61,19,-1,0.5,0.3333,0.0,0,1.176,0.1391
61,20,1,1.0,1.0,0.2633,0,3.616,0.3815
61,21,-1,0.3333,0.0,0.0,0,-0.731,0.178
61,22,-1,1.0,1.0,0.0,0,1.368,0.2532
61,23,1,1.0,1.0,0.801,0,3.102,0.2961
61,24,-1,0.5,0.0,0.0,0,-1.645,0.1321
61,25,1,0.5,0.8816,0.804,5,3.503,0.2873
61,26,-1,1.0,0.5,0.0,0,0.303,0.1887
61,27,-1,1.0,1.0,0.0,0,1.154,0.5321
61,28,-1,1.0,1.0,0.0,0,2.856,0.282
61,29,-1,1.0,1.0,0.0,0,1.987,0.4214
61,30,-1,1.0,1.0,0.0,0,2.937,0.3842
61,31,1,1.0,0.539,0.2827,7,3.238,0.3125
61,32,-1,0.3333,0.6667,0.0,0,-0.262,0.2895
61,33,-1,1.0,1.0,0.0,0,2.641,0.5759
61,34,1,1.0,1.0,0.8117,8,3.177,0.5785
61,35,1,1.0,1.0,0.804,1,3.413,0.4562
61,36,1,0.6667,1.0,0.2707,2,3.37,0.3271
61,37,1,1.0,1.0,0.2929,5,3.257,0.2275
61,38,-1,1.0,1.0,0.0,0,0.863,0.1155
61,39,1,0.6667,1.0,0.3007,8,3.081,0.2587
61,40,1,0.6667,0.5438,0.2994,7,3.62,0.3315
61,41,1,1.0,1.0,0.3072,5,3.043,0.6792
61,42,1,1.0,1.0,0.8,0,3.319,0.2663
61,43,-1,1.0,0.6667,0.0,0,-0.992,0.3158
61,44,1,1.0,1.0,0.3026,4,3.505,0.699
61,45,-1,0.5,0.5,0.0,0,0.221,0.3019
61,46,-1,0.0,0.0,0.0,0,-1.928,0.3615
61,47,0,1.0,0.9417,0.2415,5,-3.371,0.4408
61,48,1,0.75,1.0,0.803,1,3.387,0.3818
61,49,-1,1.0,0.9311,0.0,0,0.0,0.4409
61,50,1,1.0,1.0,0.803,0,3.522,0.5802
61,51,0,0.5,0.6201,0.2642,9,-3.297,0.2726
61,52,0,0.3333,0.3091,0.2732,9,-3.503,0.3459
61,53,-1,0.6667,0.3333,0.0,0,2.934,0.1952
61,54,1,0.6667,1.0,0.2571,2,3.49,0.2517
61,55,-1,0.5,0.6667,0.0,0,-1.296,0.2915
61,56,-1,1.0,0.5,0.0,0,1.852,0.1313
61,57,1,0.5,0.8868,0.8126,5,3.63,0.3518
61,58,-1,1.0,1.0,0.0,0,2.327,0.5654
61,59,1,1.0,0.6923,0.2808,9,3.248,0.424
61,60,1,1.0,0.8826,0.8059,3,3.193,0.4568
61,61,1,0.3333,0.7653,0.8059,3,3.661,0.3389
61,62,1,0.6667,0.9143,0.8117,2,3.444,0.509
61,63,-1,0.3333,0.5,0.0,0,1.936,0.3353
61,64,1,0.6667,0.8826,0.8059,2,3.262,0.353
61,65,1,1.0,1.0,0.2755,1,3.216,0.5387
61,66,-1,1.0,1.0,0.0,0,0.858,0.5394
61,67,1,0.6667,0.8878,0.8154,7,3.521,0.5123
61,68,1,0.6667,0.8821,0.804,2,3.005,0.3001
61,69,1,0.5,0.3728,0.247,0,3.182,0.1749
61,70,-1,1.0,0.3333,0.0,0,0.701,0.1446
61,71,-1,0.6667,1.0,0.0,0,-0.061,0.2189
61,72,-1,0.5,0.3333,0.0,0,0.528,0.3168
61,73,1,0.6667,1.0,0.8107,5,3.346,0.332
61,74,1,1.0,1.0,0.8088,4,3.147,0.4668
61,75,1,1.0,1.0,0.8,0,3.517,0.5032
61,76,1,1.0,1.0,0.2892,5,3.238,0.328
61,77,0,1.0,0.9417,0.2415,1,-3.187,0.1753
61,78,-1,0.6667,0.5,0.0,0,1.828,0.2127
61,79,1,1.0,1.0,0.2688,5,3.113,0.2838
61,80,1,1.0,1.0,0.2866,5,3.298,0.6711
61,81,-1,0.0,0.0,0.0,0,-0.71,0.2894
61,82,1,0.3333,0.8805,0.801,2,3.612,0.3251
61,83,-1,1.0,1.0,0.0,0,1.306,0.5614
61,84,1,1.0,1.0,0.8117,7,3.179,0.4485
61,85,-1,0.3333,0.0,0.0,0,-0.312,0.273
61,86,0,0.3333,0.0,0.2588,6,-3.483,0.2682
61,87,1,1.0,1.0,0.8163,5,3.038,0.6705
61,88,-1,0.5,0.6667,0.0,0,0.671,0.318
61,89,-1,1.0,0.6667,0.0,0,2.786,0.4806
61,90,1,0.5,0.8208,0.802,2,3.094,0.2089
61,91,-1,0.3333,0.0,0.0,0,0.22,0.2959
61,92,-1,0.0,0.3333,0.0,0,-0.132,0.322
61,93,1,0.6667,0.8888,0.8163,7,3.13,0.3378
61,94,1,0.0,0.7715,0.2432,0,3.511,0.1375
61,95,0,0.5,0.47,0.245,1,-3.515,0.0216
61,96,-1,1.0,1.0,0.0,0,0.772,0.2025
61,97,1,1.0,1.0,0.2799,5,3.031,0.3922
61,98,-1,1.0,0.6667,0.0,0,2.119,0.2963
61,99,-1,1.0,0.3333,0.0,0,1.074,0.1373
61,100,1,1.0,1.0,0.801,0,3.234,0.4841
62,1,1,1.0,1.0,0.8182,6,3.335,0.669
62,2,-1,0.0,0.3333,0.0,0,-0.54,0.2776
62,3,-1,0.5,0.5,0.0,0,-0.272,0.1977
62,4,-1,0.6667,1.0,0.0,0,0.421,0.2549
62,5,1,0.5,0.0727,0.2732,8,3.046,0.0445
62,6,1,1.0,0.54,0.2866,8,3.645,0.2409
62,7,-1,1.0,1.0,0.0,0,2.076,0.3559
62,8,1,0.5,0.6927,0.2794,7,3.64,0.1597
62,9,-1,0.0,0.5,0.0,0,-1.878,0.0675
62,10,1,0.75,1.0,0.801,1,3.188,0.4914
62,11,-1,1.0,0.5,0.0,0,1.046,0.2242
62,12,-1,0.6667,0.6667,0.0,0,2.616,0.4068
62,13,-1,0.5,0.4682,0.0,0,0.0,0.0638
62,14,-1,0.5,0.3333,0.0,0,-0.829,0.1234
62,15,-1,1.0,0.5,0.0,0,2.212,0.0251
62,16,1,0.6667,1.0,0.279,4,3.022,0.2063
62,17,0,1.0,0.9378,0.2493,7,-3.115,0.4532
62,18,-1,1.0,1.0,0.0,0,0.781,0.3859
62,19,-1,1.0,0.5,0.0,0,2.042,0.0974
62,20,1,1.0,1.0,0.267,0,3.616,0.4433
62,21,-1,1.0,0.3333,0.0,0,0.16,0.1246
62,22,-1,1.0,1.0,0.0,0,2.066,0.3279
62,23,1,1.0,1.0,0.802,0,3.102,0.3665
62,24,-1,1.0,0.5,0.0,0,-0.985,0.2189
62,25,1,0.6667,0.8232,0.805,5,3.503,0.3585
62,26,-1,1.0,1.0,0.0,0,1.149,0.2698
62,27,-1,1.0,1.0,0.0,0,1.625,0.5789
62,28,-1,0.6667,1.0,0.0,0,2.085,0.1974
62,29,-1,0.6667,1.0,0.0,0,1.306,0.295
62,30,-1,0.6667,1.0,0.0,0,2.214,0.2689
62,31,1,0.6667,1.0,0.2827,8,3.238,0.2187
62,32,-1,0.6667,0.3333,0.0,0,0.505,0.2026
62,33,-1,1.0,1.0,0.0,0,2.955,0.6183
62,34,1,1.0,1.0,0.8126,8,3.177,0.6207
62,35,1,1.0,1.0,0.805,1,3.413,0.5106
62,36,1,0.3333,0.6911,0.2707,3,3.37,0.229
62,37,1,0.5,1.0,0.2929,6,3.257,0.1593
62,38,-1,1.0,1.0,0.0,0,1.398,0.204
62,39,1,0.6667,0.6968,0.3042,8,3.081,0.3329
62,40,1,1.0,0.6965,0.3029,7,3.62,0.3984
62,41,1,1.0,1.0,0.3107,5,3.043,0.7113
62,42,1,0.6667,1.0,0.8,1,3.319,0.1864
62,43,-1,1.0,1.0,0.0,0,-0.222,0.3842
62,44,1,1.0,1.0,0.3061,4,3.505,0.7291
62,45,-1,0.6667,0.5,0.0,0,0.929,0.2113
62,46,-1,0.3333,0.0,0.0,0,-1.16,0.2531
62,47,0,1.0,0.9417,0.2415,6,-3.371,0.4968
62,48,1,0.6667,0.9112,0.804,1,3.387,0.4436
62,49,-1,1.0,1.0,0.0,0,0.662,0.4968
62,50,1,1.0,1.0,0.804,0,3.522,0.6222
62,51,-1,0.6667,0.4651,0.0,0,0.0,0.1908
62,52,-1,0.3333,0.3084,0.0,0,0.0,0.2421
62,53,1,1.0,0.6667,0.8,0,3.6,0.2757
62,54,1,0.6667,0.6887,0.2608,2,3.49,0.3266
62,55,-1,0.3333,0.5,0.0,0,-2.119,0.204
62,56,-1,0.5,1.0,0.0,0,0.978,0.0919
62,57,1,0.6667,0.8302,0.8136,5,3.63,0.4166
62,58,-1,1.0,1.0,0.0,0,2.773,0.6089
62,59,1,1.0,1.0,0.2844,9,3.248,0.4816
62,60,1,1.0,1.0,0.8069,3,3.193,0.5111
62,61,1,0.6667,0.7663,0.8069,3,3.661,0.405
62,62,1,0.5,0.8863,0.8117,3,3.444,0.3563
62,63,-1,0.6667,0.3333,0.0,0,2.715,0.2347
62,64,1,0.6667,0.8832,0.8069,2,3.262,0.4177
62,65,1,0.75,1.0,0.2755,2,3.216,0.3771
62,66,-1,1.0,1.0,0.0,0,1.111,0.5855
62,67,1,0.5,0.8883,0.8154,8,3.521,0.3586
62,68,1,0.6667,0.8821,0.805,2,3.005,0.3701
62,69,1,0.5,0.5305,0.247,1,3.182,0.1224
62,70,-1,1.0,1.0,0.0,0,1.54,0.2301
62,71,-1,0.5,0.6667,0.0,0,0.465,0.297
62,72,-1,0.6667,0.5,0.0,0,1.384,0.2217
62,73,1,0.3333,0.8858,0.8107,6,3.346,0.2324
62,74,1,1.0,1.0,0.8098,4,3.147,0.5201
62,75,1,1.0,1.0,0.801,0,3.517,0.5529
62,76,1,1.0,1.0,0.2928,5,3.238,0.3952
62,77,0,0.5,0.9417,0.2453,1,-3.187,0.1227
62,78,-1,1.0,0.6667,0.0,0,2.428,0.2914
62,79,1,1.0,1.0,0.2724,5,3.113,0.3554
62,80,1,0.75,1.0,0.2866,6,3.298,0.4698
62,81,-1,0.3333,0.0,0.0,0,-0.042,0.2026
62,82,1,0.6667,0.7611,0.802,2,3.612,0.3926
62,83,-1,1.0,1.0,0.0,0,1.754,0.6053
62,84,1,1.0,1.0,0.8126,7,3.179,0.5037
62,85,-1,0.6667,0.3333,0.0,0,0.436,0.1911
62,86,0,0.6667,0.311,0.2588,7,-3.483,0.1877
62,87,1,1.0,1.0,0.8173,5,3.038,0.7034
62,88,-1,0.6667,0.5,0.0,0,1.253,0.3862
62,89,1,1.0,1.0,0.8,0,3.343,0.5325
62,90,1,1.0,0.8216,0.803,2,3.094,0.288
62,91,-1,0.3333,0.3333,0.0,0,-0.571,0.3663
62,92,-1,0.3333,0.0,0.0,0,0.593,0.2254
62,93,1,0.6667,0.8888,0.8173,7,3.13,0.4041
62,94,1,0.0,0.0592,0.2432,1,3.511,0.2237
62,95,0,1.0,0.47,0.245,2,-3.515,0.0151
62,96,-1,1.0,1.0,0.0,0,1.412,0.2823
62,97,1,1.0,1.0,0.2835,5,3.031,0.453
62,98,-1,1.0,1.0,0.0,0,2.826,0.3667
62,99,-1,1.0,1.0,0.0,0,1.855,0.2236
62,100,1,1.0,1.0,0.802,0,3.234,0.5357
63,1,1,1.0,1.0,0.8191,6,3.335,0.7021
63,2,-1,0.3333,0.0,0.0,0,0.259,0.1943
63,3,-1,1.0,0.5,0.0,0,0.576,0.1384
63,4,-1,0.3333,0.6667,0.0,0,-0.275,0.1784
63,5,1,1.0,0.5373,0.2769,8,3.046,0.1401
63,6,1,1.0,1.0,0.2902,8,3.645,0.3168
63,7,-1,1.0,1.0,0.0,0,2.589,0.4203
63,8,1,0.0,0.539,0.2794,8,3.64,0.1118
63,9,-1,0.5,0.0,0.0,0,-0.969,0.0473
63,10,1,0.6667,0.9104,0.802,1,3.188,0.5423
63,11,-1,0.5,1.0,0.0,0,0.2,0.1569
63,12,1,1.0,0.6667,0.8,0,3.19,0.4661
63,13,-1,1.0,0.5,0.0,0,0.9,0.0447
63,14,-1,1.0,0.5,0.0,0,0.179,0.0864
63,15,-1,0.5,1.0,0.0,0,1.445,0.0176
63,16,1,0.5,0.6926,0.2826,4,3.022,0.2856
63,17,0,1.0,0.9378,0.2493,8,-3.115,0.5079
63,18,-1,1.0,1.0,0.0,0,1.293,0.4473
63,19,1,1.0,1.0,0.8,0,3.082,0.1876
63,20,1,0.6667,1.0,0.267,1,3.616,0.3103
63,21,-1,0.5,1.0,0.0,0,-0.755,0.0872
63,22,-1,1.0,1.0,0.0,0,2.664,0.3951
63,23,1,0.6667,1.0,0.802,1,3.102,0.2565
63,24,-1,1.0,1.0,0.0,0,-0.236,0.297
63,25,1,1.0,0.8826,0.8059,5,3.503,0.4227
63,26,-1,1.0,1.0,0.0,0,1.734,0.3429
63,27,-1,1.0,1.0,0.0,0,2.092,0.621
63,28,-1,0.5,0.6667,0.0,0,2.905,0.2777
63,29,-1,0.6667,0.6667,0.0,0,1.914,0.3655
63,30,-1,0.6667,0.6667,0.0,0,2.812,0.342
63,31,1,0.5,0.6933,0.2863,8,3.238,0.2969
63,32,-1,1.0,0.6667,0.0,0,1.098,0.2824
63,33,-1,0.75,1.0,0.0,0,2.599,0.4328
63,34,1,1.0,1.0,0.8136,8,3.177,0.6586
63,35,1,1.0,1.0,0.8059,1,3.413,0.5595
63,36,1,0.5,0.3822,0.2743,3,3.37,0.1603
63,37,1,0.5,0.5429,0.2964,6,3.257,0.2434
63,38,-1,1.0,1.0,0.0,0,2.076,0.2836
63,39,1,0.6667,0.6975,0.3077,8,3.081,0.3996
63,40,1,1.0,1.0,0.3064,7,3.62,0.4585
63,41,1,1.0,1.0,0.3141,5,3.043,0.7402
63,42,1,0.0,0.88,0.8,2,3.319,0.1305
63,43,-1,1.0,1.0,0.0,0,0.252,0.4458
63,44,1,0.75,1.0,0.3061,5,3.505,0.5104
63,45,-1,1.0,0.6667,0.0,0,1.723,0.2902
63,46,-1,0.6667,0.3333,0.0,0,-0.276,0.1771
63,47,0,0.6667,0.9417,0.2453,6,-3.371,0.3477
63,48,1,0.6667,0.8821,0.805,1,3.387,0.4992
63,49,-1,1.0,1.0,0.0,0,1.11,0.5472
63,50,1,1.0,1.0,0.805,0,3.522,0.66
63,51,-1,1.0,0.6667,0.0,0,0.902,0.2718
63,52,-1,1.0,0.3333,0.0,0,0.861,0.1695
63,53,1,0.6667,1.0,0.8,1,3.6,0.193
63,54,1,0.6667,0.6893,0.2645,2,3.49,0.3939
63,55,-1,0.0,0.3333,0.0,0,-2.717,0.2836
63,56,-1,0.0,0.5,0.0,0,0.142,0.0643
63,57,1,0.6667,0.8873,0.8145,5,3.63,0.475
63,58,1,1.0,1.0,0.8,0,3.137,0.648
63,59,1,1.0,1.0,0.2879,9,3.248,0.5334
63,60,1,0.75,1.0,0.8069,4,3.193,0.3578
63,61,1,1.0,0.8837,0.8079,3,3.661,0.4645
63,62,1,0.6667,0.8294,0.8126,3,3.444,0.4207
63,63,-1,0.5,0.6667,0.0,0,1.846,0.1643
63,64,1,1.0,0.8837,0.8079,2,3.262,0.4759
63,65,1,0.6667,0.769,0.2791,2,3.216,0.4394
63,66,-1,1.0,1.0,0.0,0,1.586,0.6269
63,67,1,0.6667,0.8324,0.8163,8,3.521,0.4228
63,68,1,0.6667,0.8826,0.8059,2,3.005,0.4331
63,69,1,0.5,0.5305,0.2508,1,3.182,0.2102
63,70,-1,1.0,1.0,0.0,0,2.219,0.3071
63,71,-1,0.6667,0.5,0.0,0,1.247,0.3673
63,72,-1,0.5,0.6667,0.0,0,0.667,0.1552
63,73,1,0.5,0.7715,0.8117,6,3.346,0.3091
63,74,1,1.0,1.0,0.8107,4,3.147,0.5681
63,75,1,1.0,1.0,0.802,0,3.517,0.5976
63,76,1,0.6667,1.0,0.2928,6,3.238,0.2767
63,77,0,0.5,0.4699,0.2453,2,-3.187,0.0859
63,78,1,1.0,1.0,0.8,0,3.005,0.3623
63,79,1,1.0,1.0,0.2761,5,3.113,0.4199
63,80,1,0.3333,0.7705,0.2866,7,3.298,0.3288
63,81,-1,1.0,0.3333,0.0,0,0.622,0.1418
63,82,1,0.6667,0.8811,0.803,2,3.612,0.4533
63,83,-1,1.0,1.0,0.0,0,2.07,0.6448
63,84,1,1.0,1.0,0.8136,7,3.179,0.5533
63,85,-1,1.0,0.6667,0.0,0,1.063,0.272
63,86,0,1.0,0.622,0.2588,8,-3.483,0.269
63,87,1,1.0,1.0,0.8182,5,3.038,0.7331
63,88,-1,1.0,0.6667,0.0,0,1.975,0.4475
63,89,1,1.0,1.0,0.801,0,3.343,0.5792
63,90,1,1.0,1.0,0.804,2,3.094,0.3592
63,91,-1,0.6667,0.3333,0.0,0,0.151,0.2564
63,92,-1,1.0,0.3333,0.0,0,1.468,0.1578
63,93,1,0.6667,0.8893,0.8182,7,3.13,0.4636
63,94,1,0.5,0.0592,0.247,1,3.511,0.1566
63,95,0,1.0,0.94,0.245,3,-3.515,0.1136
63,96,-1,1.0,1.0,0.0,0,1.864,0.354
63,97,1,1.0,1.0,0.2871,5,3.031,0.5077
63,98,-1,0.6667,1.0,0.0,0,1.997,0.2567
63,99,-1,1.0,1.0,0.0,0,2.601,0.3012
63,100,1,1.0,1.0,0.803,0,3.234,0.5822
64,1,1,1.0,1.0,0.82,6,3.335,0.7319
64,2,-1,0.5,0.3333,0.0,0,-0.459,0.2749
64,3,-1,0.5,1.0,0.0,0,-0.173,0.0969
64,4,-1,0.5,0.3333,0.0,0,0.535,0.1249
64,5,1,0.5,1.0,0.2769,9,3.046,0.0981
64,6,1,1.0,1.0,0.2937,8,3.645,0.3851
64,7,1,1.0,1.0,0.8,0,3.246,0.4783
64,8,1,0.5,0.0781,0.283,8,3.64,0.0782
64,9,-1,1.0,0.5,0.0,0,-0.21,0.1425
64,10,1,0.5,0.8811,0.802,2,3.188,0.3796
64,11,-1,0.5,0.5,0.0,0,1.057,0.1098
64,12,1,1.0,1.0,0.801,0,3.19,0.5195
64,13,-1,1.0,1.0,0.0,0,1.725,0.1402
64,14,-1,1.0,1.0,0.0,0,1.037,0.1778
64,15,-1,0.5,0.5,0.0,0,2.51,0.0123
64,16,1,0.6667,0.5399,0.2862,4,3.022,0.3571
64,17,0,0.75,0.9378,0.2531,8,-3.115,0.3555
64,18,-1,1.0,1.0,0.0,0,1.655,0.5025
64,19,1,0.5,1.0,0.8,1,3.082,0.1313
64,20,1,0.6667,0.6904,0.2707,1,3.616,0.3793
64,21,-1,0.5,0.5,0.0,0,0.198,0.0611
64,22,-1,0.6667,1.0,0.0,0,1.908,0.2766
64,23,1,0.6667,0.8811,0.803,1,3.102,0.3309
64,24,-1,1.0,1.0,0.0,0,0.488,0.3673
64,25,1,1.0,1.0,0.8069,5,3.503,0.4804
64,26,-1,0.6667,1.0,0.0,0,1.11,0.24
64,27,-1,1.0,1.0,0.0,0,2.392,0.6589
64,28,1,0.6667,0.5,0.8,0,3.66,0.3499
64,29,-1,0.3333,0.6667,0.0,0,1.233,0.2558
64,30,1,0.6667,0.6667,0.8,0,3.247,0.4078
64,31,1,0.6667,0.541,0.2899,8,3.238,0.3672
64,32,-1,1.0,1.0,0.0,0,1.841,0.3541
64,33,-1,0.3333,0.75,0.0,0,1.936,0.303
64,34,1,1.0,1.0,0.8145,8,3.177,0.6927
64,35,1,1.0,1.0,0.8069,1,3.413,0.6036
64,36,1,1.0,0.5376,0.2779,3,3.37,0.2443
64,37,1,1.0,0.5439,0.2999,6,3.257,0.319
64,38,-1,0.6667,1.0,0.0,0,1.158,0.1985
64,39,1,1.0,0.6982,0.3112,8,3.081,0.4596
64,40,1,1.0,1.0,0.3099,7,3.62,0.5127
64,41,1,1.0,1.0,0.3175,5,3.043,0.7662
64,42,1,0.5,0.64,0.801,2,3.319,0.2174
64,43,-1,1.0,1.0,0.0,0,0.894,0.5012
64,44,1,0.75,0.7734,0.3095,5,3.505,0.5593
64,45,-1,1.0,1.0,0.0,0,2.459,0.3612
64,46,-1,0.5,0.6667,0.0,0,-1.121,0.124
64,47,0,0.6667,0.6266,0.2453,7,-3.371,0.413
64,48,1,1.0,0.8826,0.8059,1,3.387,0.5493
64,49,-1,1.0,1.0,0.0,0,1.437,0.5924
