condition,tick,fraction_A,coordination_rate,mean_confidence,num_crystallised,mean_norm_strength,belief_error,num_enforcements
Norm_only,1845,0.7,0.56,0.34415437511153174,84,0.5424256443677496,0.19183333333333352,0
Norm_only,1846,0.63,0.5,0.35021850590200004,86,0.5232128978294321,0.23619999999999997,0
Norm_only,1847,0.64,0.44,0.34361893934509546,89,0.5327029708492027,0.21746666666666678,0
Norm_only,1848,0.65,0.5,0.34674646081502547,88,0.5364068759154287,0.23816666666666653,0
Norm_only,1849,0.65,0.62,0.353331668363207,87,0.531205638202099,0.24833333333333316,0
Norm_only,1850,0.64,0.6,0.354867345420612,87,0.5258236918233037,0.21683333333333338,0
Norm_only,1851,0.55,0.58,0.3382197189550151,85,0.5127887622164171,0.23383333333333328,0
Norm_only,1852,0.63,0.54,0.33175492677247376,84,0.5066394973482528,0.2439666666666666,0
Norm_only,1853,0.59,0.54,0.32864566513817645,87,0.51535442845238,0.23463333333333342,0
Norm_only,1854,0.57,0.58,0.3152027541405527,85,0.5208195008467663,0.2666333333333335,0
Norm_only,1855,0.62,0.56,0.31828419442457073,89,0.5282923637666125,0.2864333333333333,0
Norm_only,1856,0.68,0.52,0.3258469989402989,87,0.5295106411723938,0.22176666666666656,0
Norm_only,1857,0.61,0.54,0.3221782532007704,88,0.5334872130814854,0.2574666666666667,0
Norm_only,1858,0.62,0.48,0.3279843187659588,88,0.533532102617159,0.2242,0
Norm_only,1859,0.71,0.66,0.3414906228815078,88,0.5288054118076672,0.21726666666666644,0
Norm_only,1860,0.59,0.5,0.3354879957259231,86,0.5173591415434253,0.23953333333333354,0
Norm_only,1861,0.69,0.58,0.3500020613818788,87,0.5065346846155511,0.19996666666666665,0
Norm_only,1862,0.67,0.54,0.354105252583719,85,0.5000598950180442,0.16883333333333347,0
Norm_only,1863,0.69,0.58,0.3691208100363514,83,0.5125158515471692,0.2101333333333334,0
Norm_only,1864,0.63,0.54,0.35707379363009845,82,0.5077799395506408,0.20986666666666662,0
Norm_only,1865,0.56,0.36,0.34774898294558476,83,0.46844437777494646,0.23143333333333335,0
Norm_only,1866,0.64,0.52,0.34707704643977494,82,0.45812413894195997,0.19986666666666678,0
Norm_only,1867,0.58,0.6,0.33308997380986605,82,0.45265282235102816,0.2523999999999999,0
Norm_only,1868,0.56,0.44,0.32878354201879373,84,0.43533961608784755,0.26399999999999996,0
Norm_only,1869,0.55,0.5,0.32649713933674157,83,0.42517303695904646,0.2778333333333334,0
Norm_only,1870,0.63,0.5,0.3258694024212479,79,0.43497077695548386,0.2219999999999999,0
Norm_only,1871,0.61,0.46,0.3143844004961967,78,0.4446616492210606,0.21556666666666682,0
Norm_only,1872,0.53,0.46,0.3143599656590178,75,0.45724582634453725,0.26949999999999996,0
Norm_only,1873,0.61,0.62,0.31704580709885766,76,0.4484804870106596,0.2247666666666666,0
Norm_only,1874,0.63,0.54,0.3086002834375512,72,0.45480090638499593,0.19926666666666665,0
Norm_only,1875,0.73,0.62,0.32671648765300243,72,0.4478625032846387,0.23396666666666655,0
Norm_only,1876,0.54,0.32,0.307617840362824,70,0.4454532509948015,0.23776666666666668,0
Norm_only,1877,0.64,0.6,0.3077193396874351,71,0.428074283188587,0.2520666666666668,0
Norm_only,1878,0.59,0.5,0.3046447636075272,71,0.42925751613919655,0.2466333333333335,0
Norm_only,1879,0.55,0.54,0.29424342657566205,73,0.4395739258629057,0.2886666666666665,0
Norm_only,1880,0.64,0.48,0.3115524683682746,75,0.4577261520240982,0.2626666666666668,0
Norm_only,1881,0.58,0.48,0.31326992396419967,75,0.46339739531840574,0.2834666666666666,0
Norm_only,1882,0.62,0.52,0.31657307112126215,75,0.48047422731472994,0.2521666666666667,0
Norm_only,1883,0.68,0.52,0.3232166755081591,74,0.4913044420471303,0.2242666666666667,0
Norm_only,1884,0.6,0.56,0.31936416820260505,73,0.5122645982537757,0.26316666666666655,0
Norm_only,1885,0.63,0.5,0.32116944707856754,69,0.518673216903454,0.20949999999999996,0
Norm_only,1886,0.58,0.44,0.30517901168140266,69,0.5186280345060565,0.2589333333333333,0
Norm_only,1887,0.56,0.56,0.29276637203322714,70,0.4983572312590152,0.2563666666666666,0
Norm_only,1888,0.59,0.62,0.2985102340762427,68,0.4973126140384007,0.25873333333333337,0
Norm_only,1889,0.55,0.5,0.30294289587118667,70,0.507150839912314,0.25366666666666676,0
Norm_only,1890,0.62,0.4,0.30277636841515077,69,0.5106465587176359,0.23,0
Norm_only,1891,0.6,0.48,0.30972444686457656,70,0.514974492311357,0.26699999999999996,0
Norm_only,1892,0.61,0.38,0.30133129332372954,69,0.5337511586100895,0.23359999999999992,0
Norm_only,1893,0.58,0.48,0.2960305680967469,70,0.5388336696544147,0.2342333333333331,0
Norm_only,1894,0.62,0.48,0.29381047388201176,70,0.5241300969184158,0.2360333333333333,0
Norm_only,1895,0.64,0.52,0.28057873707558373,68,0.5301883728576815,0.2339666666666667,0
Norm_only,1896,0.56,0.6,0.2821814020926917,68,0.5244923429353181,0.24009999999999987,0
Norm_only,1897,0.52,0.56,0.2735021103300656,69,0.5213134518204975,0.2603666666666668,0
Norm_only,1898,0.59,0.54,0.2731673963740632,71,0.5381891438930502,0.24359999999999998,0
Norm_only,1899,0.56,0.6,0.27974209949514056,70,0.5596414521139406,0.26666666666666666,0
Norm_only,1900,0.61,0.58,0.289088135756417,69,0.56463663071675,0.2702333333333332,0
Norm_only,1901,0.6,0.44,0.29224354187446555,70,0.5927472844652127,0.24133333333333337,0
Norm_only,1902,0.64,0.6,0.3088207731864209,72,0.5761478315317105,0.2769000000000002,0
Norm_only,1903,0.58,0.52,0.3004305217320309,71,0.5617741174010167,0.2808999999999999,0
Norm_only,1904,0.57,0.42,0.29934259346033015,71,0.5778955761818412,0.28113333333333346,0
Norm_only,1905,0.66,0.64,0.30805148063484417,74,0.569465125202798,0.26986666666666675,0
Norm_only,1906,0.73,0.62,0.3256130497443406,73,0.5744943981759928,0.2459333333333332,0
Norm_only,1907,0.61,0.46,0.3114229031610727,76,0.5614721631907195,0.21343333333333325,0
Norm_only,1908,0.62,0.44,0.31447719379514255,74,0.5668090719761684,0.2472333333333334,0
Norm_only,1909,0.6,0.44,0.31010350428863526,72,0.57567308100859,0.24816666666666676,0
Norm_only,1910,0.59,0.42,0.3039063686039711,74,0.5817225718769589,0.25180000000000013,0
Norm_only,1911,0.74,0.64,0.31742523788398247,75,0.6003415769702543,0.25513333333333343,0
Norm_only,1912,0.62,0.56,0.3120572544346304,76,0.6022720166860804,0.2625333333333333,0
Norm_only,1913,0.52,0.44,0.2951008260914544,77,0.604435628898837,0.26096666666666685,0
Norm_only,1914,0.66,0.64,0.30792811033446854,76,0.5644803308330747,0.25043333333333345,0
Norm_only,1915,0.72,0.68,0.3177312022342367,80,0.5775248092154038,0.2527000000000002,0
Norm_only,1916,0.7,0.52,0.31823517847453797,80,0.5851080569048476,0.22000000000000017,0
Norm_only,1917,0.57,0.5,0.3117821289166283,81,0.5744029603014664,0.2606666666666668,0
Norm_only,1918,0.64,0.56,0.31188061513232007,82,0.5715624416892342,0.21820000000000014,0
Norm_only,1919,0.56,0.56,0.3106663517004732,81,0.5693562584760208,0.2535333333333333,0
Norm_only,1920,0.61,0.54,0.3076107262842195,84,0.5759419234525968,0.2259666666666667,0
Norm_only,1921,0.68,0.48,0.31808430860799475,85,0.5851760334265181,0.23729999999999996,0
Norm_only,1922,0.57,0.54,0.31821936488513025,85,0.5730022734290328,0.24933333333333352,0
Norm_only,1923,0.66,0.52,0.3331359303869423,85,0.58677385192352,0.22676666666666667,0
Norm_only,1924,0.63,0.46,0.3190076191035973,83,0.5690799765775696,0.23449999999999993,0
Norm_only,1925,0.72,0.56,0.33179734456569016,83,0.5694994664701782,0.26653333333333357,0
Norm_only,1926,0.7,0.52,0.34104120715143416,83,0.5564778280768758,0.23566666666666694,0
Norm_only,1927,0.62,0.48,0.3435076534174336,85,0.5627054024886188,0.23346666666666657,0
Norm_only,1928,0.64,0.56,0.35413334138638924,85,0.5572833735532711,0.2505333333333335,0
Norm_only,1929,0.58,0.4,0.3383856818099297,86,0.5570886286147779,0.23193333333333324,0
Norm_only,1930,0.7,0.56,0.3408615267152323,84,0.5514075334592204,0.2080000000000002,0
Norm_only,1931,0.67,0.66,0.3485525231095067,82,0.5599075392324223,0.20886666666666667,0
Norm_only,1932,0.55,0.54,0.3438785426054725,83,0.5571716664343235,0.2584999999999999,0
Norm_only,1933,0.7,0.56,0.34794921970324716,85,0.5510092326617337,0.23216666666666683,0
Norm_only,1934,0.69,0.58,0.3545221361182953,82,0.5554244305051615,0.25123333333333325,0
Norm_only,1935,0.68,0.64,0.3518528657700473,83,0.559025925393524,0.23270000000000002,0
Norm_only,1936,0.74,0.56,0.3710589446153522,82,0.5645993732241379,0.22930000000000014,0
Norm_only,1937,0.72,0.56,0.37595308131602145,83,0.5346489535810711,0.18786666666666677,0
Norm_only,1938,0.71,0.54,0.3738031448047344,84,0.5190636696462609,0.2259666666666665,0
Norm_only,1939,0.63,0.46,0.3656741314483657,84,0.5136645062925906,0.2016333333333333,0
Norm_only,1940,0.65,0.58,0.3563050628052958,84,0.5211706021669639,0.20266666666666644,0
Norm_only,1941,0.68,0.6,0.3653362670482662,85,0.5246925203213564,0.20733333333333337,0
Norm_only,1942,0.69,0.62,0.3709125491064864,85,0.5182812742481401,0.21586666666666673,0
Norm_only,1943,0.67,0.58,0.3707010122015661,83,0.5378136311515069,0.2235333333333333,0
Norm_only,1944,0.61,0.58,0.36601734370743083,84,0.5285304020777536,0.2538666666666668,0
Norm_only,1945,0.63,0.58,0.35708363423596573,86,0.5361966441813016,0.24276666666666663,0
Norm_only,1946,0.67,0.58,0.35294526351695077,85,0.5402378804778183,0.19689999999999994,0
Norm_only,1947,0.62,0.56,0.34911751448897244,85,0.5341608250125705,0.23513333333333322,0
Norm_only,1948,0.5,0.52,0.32794629368696065,87,0.5194325475623994,0.22833333333333342,0
Norm_only,1949,0.63,0.62,0.32875933914631134,87,0.5012401325503867,0.22336666666666663,0
Norm_only,1950,0.61,0.62,0.3249547362960055,84,0.5073811326731203,0.2432333333333333,0
Norm_only,1951,0.61,0.66,0.32989196072509025,85,0.49222121076918013,0.23966666666666672,0
Norm_only,1952,0.67,0.58,0.3382806257217268,87,0.47466077272827856,0.2367666666666666,0
Norm_only,1953,0.65,0.46,0.3408799384925063,88,0.47422730099406835,0.24299999999999994,0
Norm_only,1954,0.65,0.5,0.34628233728949825,85,0.4687560922028042,0.22399999999999995,0
Norm_only,1955,0.62,0.48,0.35028786751199903,84,0.4711482793600163,0.27536666666666654,0
Norm_only,1956,0.65,0.58,0.35528512408568713,84,0.465975040149581,0.23166666666666674,0
Norm_only,1957,0.55,0.58,0.3429594868084475,80,0.4732084703682348,0.27133333333333326,0
Norm_only,1958,0.61,0.54,0.3417623609954294,79,0.48359265692815984,0.23596666666666657,0
Norm_only,1959,0.64,0.48,0.3452349484093304,80,0.4712533967754119,0.24236666666666679,0
Norm_only,1960,0.52,0.56,0.3218443147981452,75,0.4684497442814856,0.2719000000000003,0
Norm_only,1961,0.59,0.46,0.3104858301384181,74,0.46093437406517324,0.24643333333333348,0
Norm_only,1962,0.53,0.54,0.3084300967980853,74,0.4428094985278948,0.24606666666666666,0
Norm_only,1963,0.59,0.5,0.30559266788392525,74,0.4481364364811807,0.2702333333333335,0
Norm_only,1964,0.69,0.46,0.3138911910876416,76,0.45611084239663563,0.24256666666666665,0
Norm_only,1965,0.62,0.6,0.3173519435953803,77,0.4616705385804995,0.26433333333333336,0
Norm_only,1966,0.62,0.6,0.31985743951612194,78,0.44394008580388317,0.2940999999999999,0
Norm_only,1967,0.57,0.42,0.30474240965143246,76,0.45025537338297805,0.2474333333333335,0
Norm_only,1968,0.64,0.56,0.31607555553098277,78,0.4531268050775994,0.2636666666666668,0
Norm_only,1969,0.67,0.54,0.32643564407911735,77,0.4635449412885226,0.24746666666666667,0
Norm_only,1970,0.57,0.54,0.3187501111946413,77,0.4639265484127113,0.2504666666666667,0
Norm_only,1971,0.52,0.56,0.3164151302987057,75,0.4610543306439915,0.25076666666666686,0
Norm_only,1972,0.61,0.42,0.31315858990592743,75,0.4466088787505754,0.2464999999999999,0
Norm_only,1973,0.51,0.5,0.2918897455277392,78,0.45313240187688975,0.23979999999999996,0
Norm_only,1974,0.65,0.46,0.30342345343944066,80,0.46368803664055847,0.25399999999999984,0
Norm_only,1975,0.57,0.38,0.2845417574391427,79,0.4591969957199765,0.22880000000000028,0
Norm_only,1976,0.53,0.42,0.28663570594148685,77,0.4607331801469851,0.2491666666666667,0
Norm_only,1977,0.58,0.52,0.2875941983725351,76,0.4642711844366031,0.23523333333333313,0
Norm_only,1978,0.62,0.52,0.2847645374406514,74,0.4716137283388997,0.2683333333333333,0
Norm_only,1979,0.59,0.54,0.28594202142995984,75,0.4756100702573796,0.28866666666666685,0
Norm_only,1980,0.59,0.5,0.2925118636490902,74,0.48828949667607985,0.2622333333333334,0
Norm_only,1981,0.59,0.5,0.30376066209322017,75,0.500854233034907,0.27766666666666684,0
Norm_only,1982,0.64,0.6,0.3184305536209808,76,0.5065505580030569,0.2437333333333334,0
Norm_only,1983,0.49,0.46,0.3115037037446247,75,0.5204490141372198,0.2594,0
Norm_only,1984,0.61,0.58,0.31869191460923085,73,0.5162625783190747,0.25439999999999996,0
Norm_only,1985,0.58,0.48,0.3138045947449673,72,0.5116337971515675,0.25949999999999984,0
Norm_only,1986,0.57,0.46,0.3103167896727072,72,0.5197890132128544,0.2697333333333335,0
Norm_only,1987,0.49,0.54,0.30082257650841926,73,0.5161889783353253,0.25296666666666656,0
Norm_only,1988,0.56,0.48,0.2902606946692377,73,0.5163783121034393,0.2871333333333332,0
Norm_only,1989,0.6,0.52,0.28159827967163426,69,0.5319911935304042,0.26833333333333337,0
Norm_only,1990,0.59,0.5,0.27775932731705355,68,0.5371621480034416,0.25836666666666674,0
Norm_only,1991,0.59,0.46,0.27640572794677765,68,0.5137765136985966,0.2625333333333335,0
Norm_only,1992,0.59,0.66,0.27738566870967385,64,0.5283436513715999,0.26056666666666667,0
Norm_only,1993,0.51,0.5,0.2717860357063805,65,0.5403070043184126,0.2541666666666666,0
Norm_only,1994,0.54,0.4,0.2705329330819353,66,0.5770493640255295,0.28150000000000003,0
Norm_only,1995,0.56,0.64,0.26984152898898484,65,0.597063355487424,0.24590000000000004,0
Norm_only,1996,0.7,0.6,0.28424903299308424,65,0.6059754975221038,0.28933333333333344,0
Norm_only,1997,0.52,0.48,0.277248134949969,65,0.5876703546677148,0.27386666666666687,0
Norm_only,1998,0.69,0.58,0.2877697984810932,65,0.5878221299838087,0.25653333333333334,0
Norm_only,1999,0.62,0.6,0.28864220844498134,67,0.6021975536129068,0.2513333333333334,0
Norm_only,2000,0.54,0.52,0.2817179711381813,68,0.5892674655297996,0.30099999999999993,0
Norm_only,2001,0.71,0.66,0.2996750950309701,69,0.5928675056875435,0.25393333333333323,0
Norm_only,2002,0.58,0.56,0.2961997659692326,71,0.5677257537746172,0.26276666666666654,0
Norm_only,2003,0.55,0.5,0.27910970544779645,69,0.5685397812492367,0.2273333333333333,0
Norm_only,2004,0.64,0.52,0.29288048204875894,72,0.5636510908553674,0.2653000000000002,0
Norm_only,2005,0.61,0.42,0.29807524009516173,70,0.5732633158750393,0.25566666666666643,0
Norm_only,2006,0.61,0.54,0.29983946854581456,71,0.5771357402686413,0.2787666666666666,0
Norm_only,2007,0.61,0.58,0.309270132551124,71,0.5781104080983367,0.24256666666666668,0
Norm_only,2008,0.63,0.5,0.3025710752445765,72,0.5735570548839132,0.24856666666666652,0
Norm_only,2009,0.52,0.4,0.28700456303406563,68,0.573185568451382,0.2542333333333336,0
Norm_only,2010,0.56,0.44,0.2773576648535327,70,0.5563048834646547,0.26299999999999973,0
Norm_only,2011,0.63,0.62,0.28395953817857217,72,0.5635920944814011,0.23073333333333326,0
Norm_only,2012,0.62,0.48,0.28219212176950337,70,0.5640324560423099,0.25559999999999994,0
Norm_only,2013,0.57,0.46,0.2804690605608943,73,0.5749254321028481,0.2726666666666669,0
Norm_only,2014,0.68,0.64,0.2893589329337672,74,0.5638349331129487,0.24533333333333343,0
Norm_only,2015,0.69,0.46,0.29817523576777666,77,0.552131017526413,0.2495666666666666,0
Norm_only,2016,0.6,0.4,0.290526839375106,81,0.5515186013349735,0.2646666666666666,0
Norm_only,2017,0.67,0.5,0.30163844569211223,83,0.5450221512474648,0.25246666666666673,0
Norm_only,2018,0.68,0.56,0.3109636697067453,82,0.5421237005557713,0.22206666666666672,0
Norm_only,2019,0.69,0.58,0.3088032308408383,81,0.5529193778580482,0.23336666666666672,0
Norm_only,2020,0.58,0.52,0.299246494102378,82,0.5494802967536264,0.25573333333333315,0
Norm_only,2021,0.57,0.5,0.29123803202276155,83,0.5532845587010171,0.2494666666666668,0
Norm_only,2022,0.72,0.52,0.3073881159135297,83,0.5549776610019392,0.27696666666666686,0
Norm_only,2023,0.69,0.46,0.31200891386620194,87,0.5543847464285663,0.249,0
Norm_only,2024,0.64,0.56,0.3199718371696037,87,0.548157736980378,0.25520000000000004,0
Norm_only,2025,0.65,0.58,0.32607472636808765,87,0.542934759465331,0.21366666666666653,0
Norm_only,2026,0.66,0.6,0.33032324171323213,87,0.5503093433420724,0.2255999999999999,0
Norm_only,2027,0.63,0.54,0.33946761624499644,86,0.5544932562052749,0.24629999999999988,0
Norm_only,2028,0.66,0.52,0.3452005553691849,87,0.5576725234099226,0.24023333333333344,0
Norm_only,2029,0.6,0.6,0.3457549866702484,85,0.5651726185768793,0.24099999999999983,0
Norm_only,2030,0.54,0.52,0.33527350714604126,84,0.5626092842015005,0.2516,0
Norm_only,2031,0.51,0.42,0.31942580788035146,83,0.5315769088806719,0.2537666666666665,0
Norm_only,2032,0.64,0.36,0.3193242342040518,80,0.5275288899176414,0.25120000000000015,0
Norm_only,2033,0.61,0.46,0.3157470070735433,78,0.5123880034549712,0.2553666666666667,0
Norm_only,2034,0.6,0.52,0.3102080343140855,76,0.5111161997515867,0.26366666666666655,0
Norm_only,2035,0.72,0.56,0.3204895599223605,77,0.5153529301325762,0.25863333333333344,0
Norm_only,2036,0.67,0.58,0.3343833037789775,78,0.526255297262321,0.24483333333333332,0
Norm_only,2037,0.58,0.44,0.33036656803539605,77,0.5236097304033253,0.2707333333333333,0
Norm_only,2038,0.67,0.7,0.33444084740721186,78,0.5348230106127752,0.25239999999999996,0
Norm_only,2039,0.68,0.6,0.33056245946843577,80,0.5427633722974363,0.23953333333333343,0
Norm_only,2040,0.72,0.52,0.3455071659545013,81,0.5264113151713665,0.22983333333333347,0
Norm_only,2041,0.59,0.54,0.33443548560472114,79,0.5252703913006895,0.24783333333333346,0
Norm_only,2042,0.65,0.54,0.33770400691589075,79,0.5260033047014858,0.2571666666666666,0
Norm_only,2043,0.67,0.5,0.3350442112067696,79,0.5174785064629479,0.22516666666666668,0
Norm_only,2044,0.56,0.48,0.3285983276045863,77,0.5030429431707465,0.2645666666666666,0
Norm_only,2045,0.66,0.56,0.33010188562093695,78,0.521049067482237,0.23483333333333337,0
Norm_only,2046,0.67,0.42,0.32448721126736774,78,0.5254694445476845,0.22253333333333333,0
Norm_only,2047,0.63,0.58,0.3353841781734168,77,0.5142339825023564,0.21309999999999996,0
Norm_only,2048,0.68,0.56,0.33986104333556655,76,0.5041011151696903,0.18896666666666667,0
Norm_only,2049,0.63,0.58,0.3324385357005775,77,0.5095719428735087,0.22523333333333334,0
Norm_only,2050,0.67,0.46,0.3350572500232453,78,0.5074402616810194,0.23009999999999997,0
Norm_only,2051,0.48,0.44,0.32445790557336696,78,0.5115331429128886,0.2939333333333334,0
Norm_only,2052,0.63,0.46,0.3250621746002376,78,0.4983600360144519,0.2230333333333332,0
Norm_only,2053,0.68,0.52,0.3322380401241052,79,0.5096438716207888,0.25179999999999997,0
Norm_only,2054,0.71,0.46,0.3420385451426952,79,0.4968585681557717,0.22696666666666637,0
Norm_only,2055,0.66,0.52,0.3427222247995043,78,0.4990137476715311,0.23490000000000003,0
Norm_only,2056,0.64,0.48,0.34508967689144904,83,0.5088959811678369,0.2418000000000001,0
Norm_only,2057,0.67,0.58,0.3515630521875683,84,0.507138165964246,0.21073333333333338,0
Norm_only,2058,0.61,0.5,0.35203592519626165,85,0.5052979291485119,0.22843333333333327,0
Norm_only,2059,0.68,0.48,0.36091412835464476,86,0.5134420438463662,0.2412,0
Norm_only,2060,0.54,0.48,0.35099316343294523,86,0.5138217474916295,0.2588999999999999,0
Norm_only,2061,0.66,0.56,0.3582374510969718,84,0.5107177873234199,0.2100666666666667,0
Norm_only,2062,0.58,0.48,0.3453563151910604,84,0.5104400816361601,0.22789999999999996,0
Norm_only,2063,0.6,0.48,0.3356612288505951,83,0.507435068230994,0.22966666666666652,0
Norm_only,2064,0.67,0.62,0.34679204474217074,81,0.5140821953270535,0.22883333333333333,0
Norm_only,2065,0.64,0.6,0.3479535669448126,79,0.5211638567279656,0.2513000000000001,0
Norm_only,2066,0.67,0.46,0.3533153413675869,77,0.5288665213458844,0.27116666666666656,0
Norm_only,2067,0.65,0.54,0.3463576451732084,81,0.5266592267507885,0.20999999999999996,0
Norm_only,2068,0.57,0.58,0.3367817527628701,81,0.5255997319230176,0.26590000000000014,0
Norm_only,2069,0.77,0.66,0.3604343496344152,81,0.5283720425389677,0.26599999999999996,0
Norm_only,2070,0.8,0.6,0.38017408186694707,81,0.5362087102098191,0.23099999999999984,0
Norm_only,2071,0.62,0.52,0.37409679106516786,80,0.533451519579151,0.22736666666666663,0
Norm_only,2072,0.59,0.54,0.3712971835255623,79,0.5365981323126817,0.2543666666666668,0
Norm_only,2073,0.67,0.46,0.3705374838475655,76,0.511030297568566,0.19586666666666677,0
Norm_only,2074,0.56,0.52,0.3617108588138641,75,0.5039286016414977,0.23163333333333333,0
Norm_only,2075,0.65,0.7,0.355666417858118,76,0.515628795997365,0.20299999999999976,0
Norm_only,2076,0.58,0.6,0.35222790454702446,74,0.49162500634690565,0.22886666666666652,0
Norm_only,2077,0.62,0.52,0.35290363867619695,75,0.494305736795597,0.20650000000000002,0
Norm_only,2078,0.65,0.46,0.35253426900123175,75,0.4787207287107136,0.22483333333333325,0
Norm_only,2079,0.71,0.46,0.3661514699320799,76,0.47735754500986355,0.2222999999999998,0
Norm_only,2080,0.6,0.52,0.3597404511281985,77,0.48979507044029724,0.24883333333333327,0
Norm_only,2081,0.65,0.62,0.3548770222725014,79,0.497973419488422,0.24883333333333332,0
Norm_only,2082,0.55,0.58,0.3408014364026106,77,0.4989925258868801,0.23083333333333336,0
Norm_only,2083,0.57,0.5,0.3372680938484958,76,0.47999615701679776,0.24716666666666687,0
Norm_only,2084,0.57,0.42,0.328976550730031,78,0.4717461100761304,0.27210000000000023,0
Norm_only,2085,0.56,0.44,0.3148095505797475,80,0.4670501067033571,0.24039999999999984,0
Norm_only,2086,0.56,0.36,0.314195606382527,78,0.48434793254689834,0.2593666666666666,0
Norm_only,2087,0.67,0.58,0.3324164179840968,79,0.4966867037356071,0.24626666666666672,0
Norm_only,2088,0.65,0.54,0.3336357709190741,78,0.5040585007366916,0.23216666666666658,0
Norm_only,2089,0.51,0.5,0.31625142682473006,78,0.5173162441692811,0.2687999999999999,0
Norm_only,2090,0.64,0.52,0.3154194193738959,79,0.5287519213956104,0.2233333333333335,0
Norm_only,2091,0.65,0.54,0.309620241575287,81,0.522740458319292,0.2198333333333333,0
Norm_only,2092,0.7,0.56,0.31250500076080845,80,0.5189511773494201,0.23800000000000016,0
Norm_only,2093,0.6,0.56,0.30712856530919885,81,0.5353762369413787,0.2448333333333332,0
Norm_only,2094,0.61,0.58,0.30671785890346737,80,0.5390056913622686,0.23506666666666662,0
Norm_only,2095,0.65,0.38,0.312186570701899,78,0.5400066318988955,0.21716666666666665,0
Norm_only,2096,0.62,0.44,0.3080650775317342,79,0.5288864625469826,0.23409999999999997,0
Norm_only,2097,0.56,0.48,0.30213751894565527,80,0.5260899364807284,0.2578999999999999,0
Norm_only,2098,0.66,0.6,0.30106362380993706,77,0.5158669532339615,0.24096666666666675,0
Norm_only,2099,0.53,0.54,0.29651356448379645,78,0.5208865929609008,0.24093333333333328,0
Norm_only,2100,0.55,0.58,0.28117086991191964,76,0.5326980147361148,0.23183333333333345,0
Norm_only,2101,0.61,0.54,0.28072216361303093,80,0.5466392783136803,0.25476666666666664,0
Norm_only,2102,0.61,0.5,0.29303695614553815,81,0.5442091272510543,0.2602999999999999,0
Norm_only,2103,0.57,0.42,0.2812639403781559,79,0.5388643315692099,0.26246666666666685,0
Norm_only,2104,0.59,0.54,0.2792028719638666,77,0.5384700844119878,0.2580666666666668,0
Norm_only,2105,0.62,0.48,0.28063496481195954,77,0.5460780997180793,0.27216666666666667,0
Norm_only,2106,0.56,0.48,0.2806895016155152,75,0.5448656214399191,0.27129999999999993,0
Norm_only,2107,0.54,0.52,0.28125642559969705,74,0.5485153306182026,0.26733333333333315,0
Norm_only,2108,0.64,0.56,0.2955657095464599,73,0.530033031661547,0.25153333333333355,0
Norm_only,2109,0.63,0.54,0.28965087527408107,73,0.5400310185991765,0.2567999999999999,0
Norm_only,2110,0.62,0.56,0.291975882538906,76,0.5494689914428148,0.2506000000000001,0
Norm_only,2111,0.57,0.54,0.282492956913554,75,0.5393753849176558,0.23606666666666679,0
Norm_only,2112,0.73,0.58,0.29939526388772114,75,0.5467220880410636,0.2593666666666666,0
Norm_only,2113,0.67,0.62,0.3125034410620564,77,0.5254847425644624,0.22983333333333333,0
Norm_only,2114,0.61,0.46,0.30970407523772164,78,0.5010182622112811,0.2874666666666667,0
Norm_only,2115,0.64,0.56,0.30478195056447915,79,0.5057734035828649,0.23230000000000015,0
Norm_only,2116,0.62,0.44,0.3040041770865251,79,0.5066608251147715,0.21696666666666675,0
Norm_only,2117,0.67,0.5,0.3149478604699961,80,0.5113993161436847,0.2449666666666667,0
Norm_only,2118,0.52,0.4,0.3034667968661447,75,0.5252389773806441,0.26320000000000016,0
Norm_only,2119,0.55,0.42,0.2920069585713911,74,0.4904340611635614,0.24466666666666664,0
Norm_only,2120,0.61,0.62,0.29754401247926937,72,0.4972772017732389,0.2541666666666666,0
Norm_only,2121,0.54,0.52,0.2911819376786278,72,0.4903388408312545,0.26179999999999976,0
Norm_only,2122,0.63,0.5,0.3001950788944416,72,0.4978840465085345,0.25613333333333327,0
Norm_only,2123,0.62,0.44,0.30820151939074814,72,0.5055952825751391,0.24063333333333337,0
Norm_only,2124,0.68,0.56,0.3255229338994667,73,0.501765619592893,0.2476333333333333,0
Norm_only,2125,0.58,0.52,0.31802213690029274,74,0.5071197705711703,0.26816666666666644,0
Norm_only,2126,0.61,0.42,0.3238818465736186,75,0.49744589446343923,0.23673333333333335,0
Norm_only,2127,0.59,0.54,0.3257326953072138,77,0.49940224402223593,0.24939999999999998,0
Norm_only,2128,0.66,0.48,0.32631811595081595,79,0.5012005067199073,0.23093333333333343,0
Norm_only,2129,0.52,0.52,0.31048644460583374,79,0.5081610720655558,0.28760000000000036,0
Norm_only,2130,0.6,0.52,0.3098969983417241,78,0.5054703826594693,0.2425,0
Norm_only,2131,0.64,0.52,0.31484663068965935,80,0.5068091875218372,0.21903333333333344,0
Norm_only,2132,0.68,0.56,0.32208668446007976,82,0.5115873305292927,0.2832000000000001,0
Norm_only,2133,0.69,0.62,0.3336971201886935,83,0.5227646385968191,0.2691666666666666,0
Norm_only,2134,0.6,0.56,0.3326864864562273,81,0.5228068368628331,0.21199999999999986,0
Norm_only,2135,0.77,0.58,0.35071078830403957,80,0.5274504746035297,0.22759999999999994,0
Norm_only,2136,0.68,0.56,0.35439694934975274,79,0.5174991231087236,0.21410000000000007,0
