N,condition,exp_level,norm_on,trial,converged,conv_tick,first_beh_tick,first_cryst_50,final_coord,final_majority,final_cryst,final_norm_str,final_belief_err,mean_enforce,total_ticks
100,Fixed_Norm,fixed,true,27,true,38,38,20,1.0,1.0,99,0.9298967877776798,0.0,0.0,238
100,Fixed_Norm,fixed,true,14,true,25,25,15,1.0,1.0,99,0.9286381092178111,0.0,0.0,225
100,Fixed_Norm,fixed,true,40,true,72,69,19,1.0,1.0,100,0.8806880536291568,0.0,0.0,272
100,Fixed_Norm,fixed,true,28,true,54,49,22,1.0,1.0,99,0.903049670001271,0.0,0.0,254
100,Dyn_noNorm,dynamic,false,77,true,106,99,0,1.0,1.0,0,0.0,0.0,0.0,306
100,Dyn_noNorm,dynamic,false,95,true,103,101,0,1.0,1.0,0,0.0,0.0,0.0,303
100,Dyn_noNorm,dynamic,false,53,true,106,96,0,1.0,1.0,0,0.0,0.0,0.0,306
100,Dyn_noNorm,dynamic,false,47,true,117,86,0,1.0,1.0,0,0.0,0.0,0.0,317
100,Dyn_noNorm,dynamic,false,83,true,89,85,0,1.0,1.0,0,0.0,0.0,0.0,289
100,Dyn_noNorm,dynamic,false,71,true,194,99,0,1.0,1.0,0,0.0,0.0,0.0,394
100,Dyn_noNorm,dynamic,false,59,true,198,127,0,0.96,0.98,0,0.0,0.024800000000000013,0.0,398
100,Dyn_noNorm,dynamic,false,8,true,212,97,0,1.0,1.0,0,0.0,0.0,0.0,412
100,Dyn_noNorm,dynamic,false,1,true,269,118,0,1.0,1.0,0,0.0,0.0,0.0,469
100,Dyn_noNorm,dynamic,false,89,true,258,100,0,1.0,1.0,0,0.0,0.0,0.0,458
100,Dyn_noNorm,dynamic,false,35,true,273,75,0,1.0,1.0,0,0.0,0.0,0.0,473
100,Dyn_noNorm,dynamic,false,65,true,305,64,0,1.0,1.0,0,0.0,0.0,0.0,505
100,Dyn_noNorm,dynamic,false,78,true,100,51,0,1.0,1.0,0,0.0,0.0,0.0,300
100,Dyn_noNorm,dynamic,false,22,true,472,74,0,1.0,1.0,0,0.0,0.0,0.0,672
100,Dyn_noNorm,dynamic,false,84,true,120,44,0,1.0,1.0,0,0.0,0.0,0.0,320
100,Dyn_noNorm,dynamic,false,15,true,463,147,0,1.0,1.0,0,0.0,0.0,0.0,663
100,Dyn_noNorm,dynamic,false,48,true,154,151,0,1.0,1.0,0,0.0,0.0,0.0,354
100,Dyn_noNorm,dynamic,false,96,true,196,148,0,1.0,1.0,0,0.0,0.0,0.0,396
100,Dyn_noNorm,dynamic,false,29,true,215,116,0,1.0,1.0,0,0.0,0.0,0.0,415
100,Dyn_noNorm,dynamic,false,36,true,106,94,0,1.0,1.0,0,0.0,0.0,0.0,306
100,Dyn_noNorm,dynamic,false,72,true,195,64,0,1.0,1.0,0,0.0,0.0,0.0,395
100,Dyn_noNorm,dynamic,false,9,true,213,100,0,1.0,1.0,0,0.0,0.0,0.0,413
100,Dyn_noNorm,dynamic,false,79,true,68,68,0,1.0,1.0,0,0.0,0.0,0.0,268
100,Dyn_noNorm,dynamic,false,60,true,262,121,0,1.0,1.0,0,0.0,0.0,0.0,462
100,Dyn_noNorm,dynamic,false,54,true,359,51,0,1.0,1.0,0,0.0,0.0,0.0,559
100,Dyn_noNorm,dynamic,false,16,true,106,37,0,1.0,1.0,0,0.0,0.0,0.0,306
100,Dyn_noNorm,dynamic,false,23,true,72,39,0,1.0,1.0,0,0.0,0.0,0.0,272
100,Dyn_noNorm,dynamic,false,85,true,133,115,0,1.0,1.0,0,0.0,0.0,0.0,333
100,Dyn_noNorm,dynamic,false,2,true,213,167,0,1.0,1.0,0,0.0,0.0,0.0,413
100,Dyn_noNorm,dynamic,false,30,true,115,90,0,1.0,1.0,0,0.0,0.0,0.0,315
100,Dyn_noNorm,dynamic,false,73,true,76,70,0,1.0,1.0,0,0.0,0.0,0.0,276
100,Dyn_noNorm,dynamic,false,61,true,83,45,0,1.0,1.0,0,0.0,0.0,0.0,283
100,Dyn_noNorm,dynamic,false,66,true,441,55,0,1.0,1.0,0,0.0,0.0,0.0,641
100,Dyn_noNorm,dynamic,false,17,true,112,82,0,1.0,1.0,0,0.0,0.0,0.0,312
100,Dyn_noNorm,dynamic,false,80,true,250,96,0,1.0,1.0,0,0.0,0.0,0.0,450
100,Dyn_noNorm,dynamic,false,24,true,104,42,0,1.0,1.0,0,0.0,0.0,0.0,304
100,Dyn_noNorm,dynamic,false,49,true,513,50,0,1.0,1.0,0,0.0,0.0,0.0,713
100,Dyn_noNorm,dynamic,false,55,true,98,62,0,0.78,0.87,0,0.0,0.17310000000000017,0.0,298
100,Dyn_noNorm,dynamic,false,31,true,100,79,0,0.94,0.97,0,0.0,0.06543333333333345,0.0,300
100,Dyn_noNorm,dynamic,false,67,true,49,42,0,1.0,1.0,0,0.0,0.0,0.0,249
100,Dyn_noNorm,dynamic,false,37,true,113,64,0,0.9,0.95,0,0.0,0.09433333333333341,0.0,313
100,Dyn_noNorm,dynamic,false,97,true,481,114,0,1.0,1.0,0,0.0,0.0,0.0,681
100,Dyn_noNorm,dynamic,false,41,true,566,219,0,1.0,1.0,0,0.0,0.0,0.0,766
100,Dyn_noNorm,dynamic,false,86,true,256,76,0,1.0,1.0,0,0.0,0.0,0.0,456
100,Dyn_noNorm,dynamic,false,62,true,195,147,0,1.0,1.0,0,0.0,0.0,0.0,395
100,Dyn_noNorm,dynamic,false,74,true,274,137,0,1.0,1.0,0,0.0,0.0,0.0,474
100,Dyn_noNorm,dynamic,false,81,true,211,95,0,1.0,1.0,0,0.0,0.0,0.0,411
100,Dyn_noNorm,dynamic,false,90,true,278,135,0,1.0,1.0,0,0.0,0.0,0.0,478
100,Dyn_noNorm,dynamic,false,42,true,113,110,0,1.0,1.0,0,0.0,0.0,0.0,313
100,Dyn_noNorm,dynamic,false,10,true,592,90,0,1.0,1.0,0,0.0,0.0,0.0,792
100,Dyn_noNorm,dynamic,false,68,true,181,138,0,1.0,1.0,0,0.0,0.0,0.0,381
100,Dyn_noNorm,dynamic,false,87,true,80,60,0,1.0,1.0,0,0.0,0.0,0.0,280
100,Dyn_noNorm,dynamic,false,18,true,284,194,0,0.78,0.87,0,0.0,0.14086666666666683,0.0,484
100,Dyn_noNorm,dynamic,false,32,true,228,52,0,1.0,1.0,0,0.0,0.0,0.0,428
100,Dyn_noNorm,dynamic,false,63,true,75,58,0,1.0,1.0,0,0.0,0.0,0.0,275
100,Dyn_noNorm,dynamic,false,98,true,266,136,0,1.0,1.0,0,0.0,0.0,0.0,466
100,Dyn_noNorm,dynamic,false,3,true,577,93,0,1.0,1.0,0,0.0,0.0,0.0,777
100,Dyn_noNorm,dynamic,false,38,true,164,141,0,1.0,1.0,0,0.0,0.0,0.0,364
100,Dyn_noNorm,dynamic,false,56,true,389,74,0,0.76,0.88,0,0.0,0.13459999999999986,0.0,589
100,Dyn_noNorm,dynamic,false,25,true,159,56,0,1.0,1.0,0,0.0,0.0,0.0,359
100,Dyn_noNorm,dynamic,false,50,true,538,164,0,1.0,1.0,0,0.0,0.0,0.0,738
100,Dyn_noNorm,dynamic,false,91,true,113,99,0,0.9,0.95,0,0.0,0.08833333333333325,0.0,313
100,Dyn_noNorm,dynamic,false,64,true,85,62,0,1.0,1.0,0,0.0,0.0,0.0,285
100,Dyn_noNorm,dynamic,false,75,true,310,133,0,1.0,1.0,0,0.0,0.0,0.0,510
100,Dyn_noNorm,dynamic,false,33,true,131,117,0,1.0,1.0,0,0.0,0.0,0.0,331
100,Dyn_noNorm,dynamic,false,43,true,236,136,0,1.0,1.0,0,0.0,0.0,0.0,436
100,Dyn_noNorm,dynamic,false,82,true,274,91,0,1.0,1.0,0,0.0,0.0,0.0,474
100,Dyn_noNorm,dynamic,false,4,true,144,83,0,1.0,1.0,0,0.0,0.0,0.0,344
100,Dyn_noNorm,dynamic,false,88,true,295,94,0,1.0,1.0,0,0.0,0.0,0.0,495
100,Dyn_noNorm,dynamic,false,11,true,277,47,0,1.0,1.0,0,0.0,0.0,0.0,477
100,Dyn_noNorm,dynamic,false,19,true,295,128,0,1.0,1.0,0,0.0,0.0,0.0,495
100,Dyn_noNorm,dynamic,false,26,true,96,88,0,1.0,1.0,0,0.0,0.0,0.0,296
100,Dyn_noNorm,dynamic,false,57,true,255,83,0,1.0,1.0,0,0.0,0.0,0.0,455
100,Dyn_noNorm,dynamic,false,39,true,308,184,0,1.0,1.0,0,0.0,0.0,0.0,508
100,Dyn_noNorm,dynamic,false,92,true,167,91,0,1.0,1.0,0,0.0,0.0,0.0,367
100,Dyn_noNorm,dynamic,false,34,true,205,77,0,0.86,0.9299999999999999,0,0.0,0.10603333333333344,0.0,405
100,Dyn_noNorm,dynamic,false,12,true,63,60,0,1.0,1.0,0,0.0,0.0,0.0,263
100,Dyn_noNorm,dynamic,false,5,true,153,93,0,1.0,1.0,0,0.0,0.0,0.0,353
100,Dyn_noNorm,dynamic,false,69,true,214,45,0,1.0,1.0,0,0.0,0.0,0.0,414
100,Dyn_noNorm,dynamic,false,51,true,373,120,0,1.0,1.0,0,0.0,0.0,0.0,573
100,Dyn_noNorm,dynamic,false,58,true,106,97,0,1.0,1.0,0,0.0,0.0,0.0,306
100,Dyn_noNorm,dynamic,false,20,true,156,66,0,1.0,1.0,0,0.0,0.0,0.0,356
100,Dyn_noNorm,dynamic,false,27,true,190,76,0,1.0,1.0,0,0.0,0.0,0.0,390
