theta_crystal,Phi,trial,converged,convergence_tick,total_ticks,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,total_dissolutions,total_enforcements,recryst_flip,recryst_same,peak_norm_split,time_in_churn
5.0,1.0,29,true,81,81,1.0,0.9975433592882008,99,0.8486766400645926,0.99,30,30,32,32,1,126,0,0,1.0,0
7.0,0.3,11,true,105,105,0.0,0.9990598268881078,93,0.8545875380164842,0.93,47,47,56,56,1,160,0,0,1.0,0
5.0,0.1,29,true,79,79,0.0,0.9985475547685819,98,0.8495733066114298,0.98,24,24,30,30,0,56,0,0,1.0,0
5.0,5.0,29,false,0,3000,1.0,0.9999999999999999,82,0.9999999053766034,0.82,46,50,0,0,38,889,20,0,1.0,5
5.0,1.0,30,true,93,93,1.0,0.9982127304211004,96,0.8514211496768601,0.96,38,38,44,44,3,243,0,0,1.0,0
7.0,0.3,12,true,111,111,1.0,0.999768365614529,91,0.8619184609637309,0.91,40,40,62,62,0,78,0,0,1.0,0
5.0,0.3,15,false,0,3000,0.0,0.9999999999999999,83,0.9999999129614253,0.83,69,71,0,0,20,896,5,0,1.0,9
5.0,0.1,30,true,94,94,1.0,0.9991885469072049,96,0.8551331426687874,0.96,31,32,45,45,2,150,0,0,1.0,0
5.0,0.3,16,true,88,88,0.0,0.9985731361621152,97,0.8515946207256986,0.97,34,34,39,39,2,141,0,0,1.0,1
5.0,0.2,1,true,85,85,0.0,0.9989712696532075,98,0.8514796667220845,0.98,25,25,36,36,0,64,0,0,1.0,0
7.0,1.5,30,false,0,3000,0.0,0.9999999999999999,83,0.9999999238977509,0.83,60,60,0,0,7,323,0,0,1.0,3
5.0,0.3,17,true,87,87,0.0,0.9987853679810469,96,0.8516028641510419,0.96,30,30,38,38,1,106,0,0,1.0,0
5.0,0.2,2,true,76,76,0.0,0.997923819788761,99,0.847824789648752,0.99,21,22,27,27,0,55,0,0,1.0,0
7.0,2.0,1,true,104,104,0.0,0.9993536234965744,93,0.8558736826089492,0.93,42,44,55,55,0,104,0,0,1.0,0
7.0,1.0,18,false,0,3000,0.0,0.9999999999999999,84,0.9999999195501909,0.84,71,72,0,0,9,503,0,0,1.0,4
5.0,0.3,18,true,78,78,1.0,0.9983439712721155,97,0.8488226294663598,0.97,24,24,29,29,0,49,0,0,1.0,0
7.0,0.1,18,false,0,3000,1.0,0.9999999999999999,89,0.9999999296921915,0.89,33,33,0,0,0,58,0,0,1.0,0
7.0,2.0,2,true,90,90,0.0,0.9980926961351115,99,0.8491272819973555,0.99,38,38,41,41,0,94,0,0,1.0,0
5.0,0.2,3,true,120,120,1.0,0.9997034522088158,90,0.8638335689234438,0.9,50,50,71,71,6,350,0,0,1.0,3
5.0,0.3,19,true,100,100,1.0,0.9990721846673354,93,0.8564293979611327,0.93,39,39,51,51,5,269,0,0,1.0,1
7.0,0.1,19,true,99,99,0.0,0.9990784649010878,97,0.8526525242414933,0.97,39,39,50,50,0,86,0,0,1.0,0
7.0,1.0,19,true,122,122,0.0,0.9997031399311396,91,0.8632498057284221,0.91,50,50,73,73,3,207,0,0,1.0,2
7.0,2.0,3,true,95,95,0.0,0.9989361131621882,95,0.8519336268179413,0.95,36,36,46,46,0,63,0,0,1.0,0
5.0,0.2,4,true,98,98,1.0,0.9992027429464673,97,0.854648237420871,0.97,36,37,49,49,1,168,0,0,1.0,0
5.0,0.3,20,true,126,126,0.0,0.9994719252942044,93,0.8641386157132663,0.93,60,60,77,77,10,565,4,0,1.0,2
7.0,2.0,4,true,92,92,0.0,0.9985616574123474,96,0.8508250715444442,0.96,36,37,43,43,0,97,0,0,1.0,0
5.0,0.2,5,true,96,96,0.0,0.9992225917843999,95,0.8551311910206856,0.95,34,34,47,47,2,149,0,0,1.0,2
5.0,0.3,21,true,89,89,0.0,0.9986970379596255,97,0.8518153409711361,0.97,32,32,40,40,1,124,0,0,1.0,0
7.0,2.0,5,true,93,93,0.0,0.9988700673830994,92,0.8523974038019767,0.92,37,37,44,44,0,95,0,0,1.0,0
5.0,1.5,30,false,0,3000,1.0,0.9999999999999999,83,0.9999999290292666,0.83,48,48,0,0,12,466,0,0,1.0,2
5.0,0.3,22,true,100,100,0.0,0.999074171200483,93,0.856154790055786,0.93,38,39,51,51,4,207,0,0,1.0,2
5.0,0.2,6,true,124,124,0.0,0.9997155231234358,90,0.8671883200988015,0.9,56,56,75,75,11,495,1,0,1.0,2
5.0,0.3,23,true,87,87,0.0,0.9988452287441426,94,0.8530421387512742,0.94,26,29,38,38,3,150,0,0,1.0,1
5.0,0.2,7,true,93,93,0.0,0.997725711662476,93,0.851244412122129,0.93,43,43,44,44,5,281,0,0,1.0,1
7.0,0.7,3,false,0,3000,1.0,0.9999999999999999,88,0.9999999271241214,0.88,43,46,0,0,1,146,0,0,1.0,1
5.0,0.2,8,true,154,154,0.0,0.9985746839300345,95,0.7650733813109071,0.95,93,93,105,105,36,1341,27,4,1.0,13
7.0,0.7,4,true,105,105,1.0,0.9996805594357602,93,0.8587103240907372,0.93,35,35,56,56,0,52,0,0,1.0,0
5.0,0.2,9,true,78,78,0.0,0.9982966606005564,98,0.8488150636383872,0.98,24,25,29,29,0,55,0,0,1.0,0
7.0,0.7,5,true,118,118,1.0,0.9994070716525592,92,0.8588445908474174,0.92,55,55,69,69,2,183,0,0,1.0,2
5.0,0.2,10,true,77,77,0.0,0.9983260609638727,98,0.8484881614959771,0.98,22,23,28,28,0,46,0,0,1.0,0
7.0,0.7,6,true,97,97,0.0,0.9987831109553517,94,0.8520705378423497,0.94,40,40,48,48,1,118,0,0,1.0,0
7.0,0.7,7,true,114,114,0.0,0.9991598930154901,92,0.8574590156497371,0.92,54,54,65,65,2,219,0,0,1.0,1
7.0,0.7,8,true,121,121,1.0,0.9995745586769758,91,0.8622124107380156,0.91,52,50,72,72,1,162,0,0,1.0,0
7.0,5.0,8,false,0,3000,0.0,0.9999999999999999,87,0.9999999277126228,0.87,53,54,0,0,13,429,2,0,1.0,2
7.0,5.0,9,true,104,104,0.0,0.9997940411742071,91,0.862085143431793,0.91,31,31,55,55,0,51,0,0,1.0,0
5.0,0.7,1,false,0,3000,1.0,0.9999999999999999,89,0.9999999216938206,0.89,69,69,0,0,17,771,6,0,1.0,5
5.0,0.7,2,true,81,81,0.0,0.9987865452965794,98,0.8508886718339411,0.98,24,24,32,32,0,52,0,0,1.0,0
5.0,0.7,3,true,84,84,1.0,0.9982184209733918,98,0.8497411030591271,0.98,31,31,35,35,0,114,0,0,1.0,0
5.0,0.7,4,true,87,87,0.0,0.9983257187095173,98,0.8508313008279875,0.98,31,34,38,38,1,123,0,0,1.0,0
5.0,3.0,8,false,0,3000,1.0,0.9999999999999999,87,0.9999999324695777,0.87,34,34,0,0,10,305,1,0,1.0,0
5.0,3.0,9,true,80,80,1.0,0.9978956730008649,100,0.8480562435630595,1.0,27,28,31,31,0,82,0,0,1.0,0
5.0,3.0,10,true,104,104,0.0,0.9995072605311983,90,0.86284405959149,0.9,33,38,55,55,6,254,0,0,1.0,1
5.0,3.0,11,true,86,86,1.0,0.9982561208325452,95,0.8509518945082115,0.95,29,31,37,37,3,155,0,0,1.0,0
5.0,3.0,12,true,80,80,1.0,0.9978314205974911,97,0.8488508800840784,0.97,27,28,31,31,0,71,0,0,1.0,0
5.0,3.0,13,true,75,75,0.0,0.9974546960390712,99,0.8469508035918685,0.99,25,25,26,26,0,62,0,0,1.0,0
5.0,1.5,1,false,0,3000,0.0,0.9999999999999999,80,0.9999999121945006,0.8,61,61,0,0,30,945,10,0,1.0,6
5.0,3.0,14,true,82,82,0.0,0.99817382379782,98,0.849286932199092,0.98,29,29,33,33,0,90,0,0,1.0,0
7.0,0.3,13,false,0,3000,0.0,0.9999999999999999,87,0.99999992639696,0.87,42,42,0,0,0,94,0,0,1.0,0
5.0,1.5,2,true,86,86,0.0,0.999225855538913,94,0.8530041164305698,0.94,26,26,37,37,0,44,0,0,1.0,0
5.0,3.0,15,true,78,78,0.0,0.9980878750331271,99,0.8483566900937728,0.99,24,25,29,29,0,58,0,0,1.0,0
5.0,5.0,30,false,0,3000,1.0,0.9999999999999999,79,0.9999998981833372,0.79,56,56,0,0,40,970,18,1,1.0,6
5.0,1.5,3,true,104,104,0.0,0.9990076841407187,90,0.8578190688100789,0.9,46,47,55,55,9,411,0,0,1.0,6
5.0,1.5,4,true,89,89,1.0,0.9982981880925709,97,0.850774664597476,0.97,34,34,40,40,3,176,0,0,1.0,0
5.0,1.5,5,true,83,83,1.0,0.9987225971807164,97,0.8506028434544624,0.97,25,27,34,34,0,59,0,0,1.0,0
7.0,1.0,20,false,0,3000,1.0,0.9999999999999999,89,0.9999999235396902,0.89,56,56,0,0,2,225,0,0,1.0,0
7.0,2.0,6,false,0,3000,1.0,0.9999999999999999,87,0.9999999295479516,0.87,38,38,0,0,0,68,0,0,1.0,0
7.0,0.1,20,false,0,3000,0.0,0.9999999999999999,84,0.9999999265493535,0.84,41,43,0,0,0,95,0,0,1.0,0
7.0,2.0,7,true,118,118,0.0,0.999876377378216,91,0.866201653133753,0.91,41,41,69,69,0,80,0,0,1.0,0
7.0,2.0,8,true,86,86,0.0,0.9980468509930424,99,0.8488129479333322,0.99,34,34,37,37,0,97,0,0,1.0,0
5.0,2.0,1,false,0,3000,0.0,0.9999999999999999,86,0.9999999294237313,0.86,47,47,0,0,15,558,3,0,1.0,1
7.0,2.0,9,true,113,113,1.0,0.9989830864564392,92,0.8561585346237939,0.92,52,51,64,64,2,243,0,0,1.0,0
5.0,0.3,24,false,0,3000,1.0,0.9999999999999999,87,0.9999999238590361,0.87,62,62,0,0,10,552,0,0,1.0,3
5.0,2.0,2,true,91,91,1.0,0.9993092194141238,95,0.8555940720567998,0.95,26,27,42,42,2,101,0,0,1.0,1
5.0,2.0,3,true,85,85,0.0,0.9981137732950366,96,0.8516947462662934,0.96,31,32,34,34,3,200,0,0,1.0,0
5.0,2.0,4,true,110,110,0.0,0.9997358913906585,91,0.8656654742381859,0.91,38,39,61,61,7,304,1,0,1.0,1
5.0,2.0,5,true,89,89,1.0,0.9979266119451232,97,0.8499628108177997,0.97,34,34,40,40,2,148,0,0,1.0,0
5.0,2.0,6,true,78,78,1.0,0.9980380729125805,100,0.8475903473349555,1.0,23,25,29,29,0,57,0,0,1.0,0
5.0,2.0,7,true,84,84,1.0,0.9981835169539975,96,0.8507934984358959,0.96,28,28,35,35,3,136,0,0,1.0,1
7.0,5.0,10,false,0,3000,1.0,0.9999999999999999,82,0.9999999252584598,0.82,60,60,0,0,22,654,5,0,1.0,2
7.0,5.0,11,true,100,100,1.0,0.9994434385549493,92,0.8569124803121351,0.92,35,37,51,51,0,72,0,0,1.0,0
7.0,0.7,9,false,0,3000,1.0,0.9999999999999999,89,0.9999999259957748,0.89,53,53,0,0,3,221,0,0,1.0,2
7.0,5.0,12,true,121,121,0.0,0.9999419134748527,90,0.8717635679317433,0.9,33,33,72,72,1,85,0,0,1.0,0
7.0,5.0,13,true,90,90,1.0,0.9985667631819756,95,0.8506087118884181,0.95,34,34,41,41,0,95,0,0,1.0,0
7.0,5.0,14,true,85,85,1.0,0.9979469488405929,95,0.8488705454904153,0.95,32,33,36,36,0,78,0,0,1.0,0
5.0,0.7,5,false,0,3000,1.0,0.9999999999999999,80,0.9999998962669293,0.8,73,75,0,0,29,1086,10,0,1.0,10
5.0,0.7,6,true,95,95,0.0,0.9985872350497147,95,0.8530386065852299,0.95,40,40,46,46,4,221,0,0,1.0,0
5.0,0.7,7,true,83,83,1.0,0.99871016409483,100,0.849737463315762,1.0,26,26,34,34,0,66,0,0,1.0,0
5.0,0.7,8,true,108,108,0.0,0.9993859390084842,90,0.8601820587457119,0.9,46,46,59,59,6,300,0,0,1.0,1
5.0,0.7,9,true,92,92,1.0,0.9987042561518331,95,0.8513612653751467,0.95,35,35,43,43,2,151,0,0,1.0,0
5.0,0.7,10,true,95,95,0.0,0.9985607454491947,95,0.8523161230477809,0.95,40,40,46,46,3,168,0,0,1.0,2
5.0,0.7,11,true,85,85,0.0,0.9986607517390308,97,0.8503786767469377,0.97,30,30,36,36,0,93,0,0,1.0,0
7.0,0.3,14,false,0,3000,0.0,0.9999999999999999,86,0.9999999259480274,0.86,43,48,0,0,0,75,0,0,1.0,0
5.0,0.7,12,true,81,81,0.0,0.9983247068452363,96,0.8491707655483761,0.96,26,26,32,32,1,81,0,0,1.0,0
7.0,0.3,15,true,89,89,1.0,0.9991253601177139,93,0.8521686510989634,0.93,32,32,40,40,0,37,0,0,1.0,0
5.0,0.7,13,true,87,87,1.0,0.9981454127896395,97,0.8498652563991718,0.97,35,33,38,38,2,136,0,0,1.0,0
5.0,3.0,16,false,0,3000,0.0,0.9999999999999999,83,0.9999999193460124,0.83,55,57,0,0,32,852,17,0,1.0,2
5.0,0.7,14,true,94,94,0.0,0.9992970542650997,95,0.8553321306042959,0.95,30,30,45,45,1,118,0,0,1.0,0
7.0,0.3,16,true,121,121,1.0,0.9998827927092775,90,0.8677948120759278,0.9,40,41,72,72,1,110,0,0,1.0,1
7.0,0.0,1,false,0,3000,1.0,0.9999999999999999,87,0.9999999281075181,0.87,39,40,0,0,2,0,0,0,1.0,2
7.0,0.3,17,true,96,96,0.0,0.9992452231523309,91,0.853322063151171,0.91,34,35,47,47,0,46,0,0,1.0,0
5.0,1.5,6,false,0,3000,0.0,0.9999999999999999,88,0.9999999304281619,0.88,45,45,0,0,11,439,0,0,1.0,2
5.0,0.7,15,true,91,91,1.0,0.99867605631568,96,0.8531392591820257,0.96,38,38,42,42,2,182,0,0,1.0,0
7.0,2.0,10,false,0,3000,1.0,0.9999999999999999,89,0.999999931098186,0.89,31,32,0,0,0,52,0,0,1.0,0
5.0,0.7,16,true,77,77,1.0,0.9982880012833355,99,0.8482258456840022,0.99,25,25,28,28,0,50,0,0,1.0,0
5.0,1.5,7,true,86,86,1.0,0.9993890546296953,94,0.8540938874552333,0.94,23,23,37,37,0,41,0,0,1.0,0
7.0,2.0,11,true,94,94,0.0,0.9989484629754694,91,0.8537684738033408,0.91,35,35,45,45,1,107,0,0,1.0,0
5.0,1.5,8,true,81,81,1.0,0.9977183855970688,98,0.8492764497021733,0.98,25,27,32,32,1,97,0,0,1.0,0
5.0,0.7,17,true,93,93,1.0,0.9981363432886892,95,0.8522664172516637,0.95,37,39,44,44,3,209,0,0,1.0,1
7.0,0.3,18,true,156,156,1.0,0.9999396147807734,90,0.8742377852951345,0.9,74,74,107,107,6,373,0,0,1.0,3
7.0,0.1,21,false,0,3000,0.0,0.9999999999999999,88,0.9999999231419405,0.88,58,57,0,0,2,236,0,0,1.0,0
7.0,2.0,12,true,97,97,1.0,0.9989146978496285,97,0.8523253572119608,0.97,39,39,48,48,0,94,0,0,1.0,0
7.0,1.0,21,false,0,3000,0.0,0.9999999999999999,88,0.9999999283839486,0.88,42,42,0,0,0,73,0,0,1.0,0
5.0,1.5,9,true,79,79,1.0,0.9981370850525826,98,0.8486248506749323,0.98,26,26,30,30,0,59,0,0,1.0,0
5.0,0.7,18,true,85,85,1.0,0.9989208428736381,96,0.8513069687985585,0.96,27,27,36,36,0,66,0,0,1.0,0
7.0,0.3,19,true,111,111,0.0,0.9997160861040554,91,0.8612468710963803,0.91,40,41,62,62,0,106,0,0,1.0,0
7.0,0.1,22,true,134,134,1.0,0.9997310233570853,90,0.8649875515204687,0.9,61,61,85,85,2,233,0,0,1.0,2
7.0,2.0,13,true,112,112,1.0,0.9994851346561979,91,0.8586404643846985,0.91,47,47,63,63,0,120,0,0,1.0,0
7.0,1.0,22,true,115,115,0.0,0.9998958847576224,90,0.8662462091450548,0.9,34,34,66,66,0,48,0,0,1.0,0
5.0,0.3,25,false,0,3000,0.0,0.9999999999999999,89,0.9999999250597652,0.89,57,58,0,0,14,613,3,0,1.0,3
7.0,0.3,20,true,111,111,0.0,0.9997246521874399,91,0.8611905427269787,0.91,39,39,62,62,0,77,0,0,1.0,0
5.0,0.7,19,true,152,152,1.0,0.9993366782076688,94,0.7980378241877741,0.94,83,83,103,103,30,1194,22,2,1.0,13
7.0,2.0,14,true,87,87,0.0,0.9981526773685322,99,0.8488516126257276,0.99,35,35,38,38,0,82,0,0,1.0,0
7.0,1.0,23,true,105,105,0.0,0.9996376399619211,93,0.8591468846642151,0.93,35,35,56,56,0,74,0,0,1.0,0
5.0,0.7,20,true,84,84,1.0,0.9979392757645961,95,0.8509450044882478,0.95,30,30,35,35,3,162,0,0,1.0,0
7.0,2.0,15,true,94,94,1.0,0.9980103029661325,93,0.852331620401552,0.93,39,39,45,45,1,135,0,0,1.0,0
7.0,0.3,21,true,110,110,0.0,0.9992610797883666,93,0.8561041215191374,0.93,45,49,61,61,3,197,0,0,1.0,2
7.0,1.0,24,true,87,87,1.0,0.9991353446125432,95,0.851307125310391,0.95,29,29,38,38,0,33,0,0,1.0,0
7.0,0.3,22,true,96,96,0.0,0.9986083332747779,98,0.8515167190567761,0.98,41,41,47,47,0,105,0,0,1.0,0
7.0,0.3,23,true,98,98,1.0,0.9989108315965963,93,0.8536965548589717,0.93,40,40,49,49,1,129,0,0,1.0,0
5.0,2.0,8,false,0,3000,1.0,0.9999999999999999,82,0.999999928527341,0.82,51,51,0,0,18,658,2,0,1.0,4
5.0,2.0,9,true,87,87,0.0,0.998237283790715,96,0.8506226158627309,0.96,34,34,38,38,2,146,0,0,1.0,0
5.0,2.0,10,true,90,90,0.0,0.9989901002738197,93,0.8550838703409039,0.93,28,29,41,41,3,149,0,0,1.0,0
5.0,2.0,11,true,88,88,0.0,0.99811623661699,95,0.8511205506184166,0.95,33,34,39,39,3,197,0,0,1.0,0
7.0,0.7,10,false,0,3000,1.0,0.9999999999999999,86,0.9999999309277682,0.86,29,30,0,0,0,42,0,0,1.0,0
7.0,0.7,11,true,103,103,1.0,0.9989254877350692,94,0.8526159013839899,0.94,44,44,54,54,0,131,0,0,1.0,0
7.0,0.7,12,true,104,104,1.0,0.9997433027310535,93,0.8603391558895107,0.93,32,34,55,55,0,53,0,0,1.0,0
7.0,0.7,13,true,114,114,1.0,0.9999276578403865,91,0.8673687147203273,0.91,32,32,65,65,0,31,0,0,1.0,0
7.0,5.0,15,false,0,3000,1.0,0.9999999999999999,87,0.9999999278194823,0.87,53,53,0,0,5,224,0,0,1.0,0
5.0,3.0,17,false,0,3000,0.0,0.9999999999999999,89,0.9999999325454794,0.89,38,38,0,0,12,418,2,0,1.0,0
5.0,0.3,26,false,0,3000,0.0,0.9999999999999999,89,0.999999926140077,0.89,59,58,0,0,12,555,1,0,1.0,2
5.0,0.3,27,true,75,75,1.0,0.9982524377329527,100,0.8474916956056144,1.0,23,23,26,26,0,36,0,0,1.0,0
7.0,0.0,2,false,0,3000,0.0,0.9999999999999999,89,0.9999999227598423,0.89,51,51,0,0,4,0,0,0,1.0,4
5.0,0.3,28,true,117,117,0.0,0.9993690415811913,91,0.8613028387416275,0.91,54,54,68,68,9,505,1,0,1.0,2
5.0,0.3,29,true,88,88,1.0,0.9987988416762754,96,0.8523331795576148,0.96,32,32,39,39,1,105,0,0,1.0,0
7.0,0.0,3,true,105,105,1.0,0.9991178258573088,98,0.8533426493559422,0.98,47,47,56,56,1,0,0,0,1.0,1
7.0,0.1,23,false,0,3000,0.0,0.9999999999999999,86,0.9999999261583931,0.86,44,44,0,0,1,131,0,0,1.0,0
5.0,0.3,30,true,83,83,0.0,0.9988355655362586,98,0.8500500965498642,0.98,24,24,34,34,0,53,0,0,1.0,0
7.0,0.1,24,true,100,100,1.0,0.9992939529487385,95,0.8539171701717382,0.95,38,38,51,51,0,93,0,0,1.0,0
5.0,2.0,12,false,0,3000,0.0,0.9999999999999999,87,0.9999999305414554,0.87,42,44,0,0,11,411,0,0,1.0,2
5.0,2.0,13,true,92,92,1.0,0.9989517299763341,94,0.8551334248402879,0.94,31,31,43,43,3,187,0,0,1.0,0
5.0,2.0,14,true,143,143,1.0,0.9998089293805079,90,0.8533249884622387,0.9,60,61,94,94,28,866,19,0,1.0,4
5.0,2.0,15,true,92,92,0.0,0.998149341759645,95,0.8522899243234917,0.95,39,39,43,43,5,262,0,0,1.0,0
7.0,2.0,16,false,0,3000,1.0,0.9999999999999999,80,0.9999999234506685,0.8,65,65,0,0,12,541,0,0,1.0,1
5.0,2.0,16,true,89,89,0.0,0.998459883514841,97,0.8501511833616892,0.97,34,34,40,40,1,107,0,0,1.0,0
7.0,1.0,25,false,0,3000,1.0,0.9999999999999999,89,0.9999999278560999,0.89,43,43,0,0,1,127,0,0,1.0,0
7.0,2.0,17,true,116,116,1.0,0.999544918220291,94,0.8589653608629312,0.94,47,47,67,67,2,167,0,0,1.0,0
7.0,0.3,24,false,0,3000,0.0,0.9999999999999999,87,0.9999999239862001,0.87,61,58,0,0,5,293,0,0,1.0,2
7.0,0.7,14,false,0,3000,1.0,0.9999999999999999,88,0.9999999246257495,0.88,54,54,0,0,2,164,0,0,1.0,1
7.0,5.0,16,false,0,3000,1.0,0.9999999999999999,89,0.9999999301660266,0.89,39,39,0,0,3,162,0,0,1.0,1
7.0,5.0,17,true,88,88,0.0,0.9983840222706628,94,0.8501205488274336,0.94,33,33,39,39,0,83,0,0,1.0,0
5.0,3.0,18,false,0,3000,1.0,0.9999999999999999,89,0.9999999327584601,0.89,32,32,0,0,7,253,0,0,1.0,1
7.0,0.1,25,false,0,3000,0.0,0.9999999999999999,80,0.9999999266557648,0.8,42,43,0,0,0,76,0,0,1.0,0
5.0,3.0,19,true,89,89,1.0,0.9983634468448817,93,0.8533759346044891,0.93,36,36,40,40,5,239,0,0,1.0,1
5.0,3.0,20,true,102,102,0.0,0.9993865498744268,91,0.8619643813456446,0.91,37,36,53,53,7,259,0,0,1.0,1
5.0,3.0,21,true,77,77,0.0,0.9981442042239987,99,0.8475500381374722,0.99,24,25,28,28,0,45,0,0,1.0,0
7.0,0.0,4,false,0,3000,1.0,0.9999999999999999,88,0.9999999102461122,0.88,57,58,0,0,6,0,2,0,1.0,5
7.0,0.0,5,true,119,119,1.0,0.9996751185218329,92,0.8609905340424958,0.92,51,51,70,70,1,0,0,0,1.0,1
5.0,2.0,17,false,0,3000,0.0,0.9999999999999999,89,0.9999999292063323,0.89,47,50,0,0,16,541,5,0,1.0,2
7.0,1.0,26,false,0,3000,0.0,0.9999999999999999,89,0.9999999130111585,0.89,91,91,0,0,12,816,3,0,1.0,9
7.0,2.0,18,false,0,3000,0.0,0.9999999999999999,86,0.9999999223300907,0.86,67,67,0,0,10,487,0,0,1.0,3
5.0,2.0,18,true,143,143,0.0,0.9969935772469591,98,0.77629686010222,0.98,89,90,94,94,77,1326,46,30,1.0,12
7.0,1.0,27,true,111,111,0.0,0.9996281252902177,92,0.8608626473706898,0.92,41,41,62,62,2,155,0,0,1.0,0
7.0,2.0,19,true,85,85,0.0,0.9985928193676942,95,0.8494695406496107,0.95,30,30,36,36,0,47,0,0,1.0,0
7.0,2.0,20,true,100,100,0.0,0.9991159635483708,93,0.8544775123525425,0.93,39,40,51,51,1,101,0,0,1.0,0
7.0,2.0,21,true,94,94,1.0,0.9990017644206027,96,0.8526845263385522,0.96,35,37,45,45,0,83,0,0,1.0,0
7.0,2.0,22,true,112,112,0.0,0.9997172022180284,94,0.8603111623411037,0.94,43,43,63,63,0,77,0,0,1.0,0
7.0,2.0,23,true,103,103,1.0,0.9989544176224642,95,0.8539417962514494,0.95,46,45,54,54,1,151,0,0,1.0,0
7.0,5.0,18,false,0,3000,0.0,0.9999999999999999,86,0.9999999277280621,0.86,46,48,0,0,7,276,1,0,1.0,0
7.0,2.0,24,true,102,102,1.0,0.9997356466975943,91,0.859582215555733,0.91,32,32,53,53,0,39,0,0,1.0,0
7.0,0.3,25,false,0,3000,0.0,0.9999999999999999,89,0.9999999242124245,0.89,55,55,0,0,2,202,0,0,1.0,1
7.0,0.7,15,false,0,3000,1.0,0.9999999999999999,84,0.9999999192608254,0.84,67,67,0,0,5,337,0,0,1.0,2
7.0,0.3,26,true,92,92,0.0,0.9986356477219411,98,0.8507826309876417,0.98,36,37,43,43,0,86,0,0,1.0,0
7.0,0.1,26,false,0,3000,0.0,0.9999999999999999,87,0.9999999283621118,0.87,42,40,0,0,0,65,0,0,1.0,0
5.0,3.0,22,false,0,3000,1.0,0.9999999999999999,74,0.9999999201311841,0.74,51,51,0,0,32,861,7,0,1.0,2
7.0,0.0,6,false,0,3000,1.0,0.9999999999999999,79,0.9999999147063073,0.79,62,64,0,0,7,0,1,0,1.0,5
5.0,2.0,19,false,0,3000,1.0,0.9999999999999999,80,0.9999999284161243,0.8,51,51,0,0,21,690,3,0,1.0,3
7.0,1.0,28,false,0,3000,0.0,0.9999999999999999,84,0.9999999194436635,0.84,74,74,0,0,8,449,0,0,1.0,2
7.0,1.0,29,true,90,90,0.0,0.9992352809890981,94,0.8524250905408942,0.94,30,30,41,41,0,46,0,0,1.0,0
7.0,1.0,30,true,89,89,1.0,0.9987735506013347,95,0.8512934131436889,0.95,33,33,40,40,0,69,0,0,1.0,0
7.0,1.5,1,true,120,120,0.0,0.9997300386429638,91,0.8633235993898057,0.91,48,48,71,71,3,204,0,0,1.0,0
7.0,2.0,25,false,0,3000,0.0,0.9999999999999999,89,0.9999999288599166,0.89,38,38,0,0,0,66,0,0,1.0,0
7.0,5.0,19,false,0,3000,0.0,0.9999999999999999,89,0.9999999297006993,0.89,45,47,0,0,8,292,0,0,1.0,0
7.0,0.3,27,false,0,3000,0.0,0.9999999999999999,86,0.9999999238607243,0.86,53,53,0,0,2,192,0,0,1.0,2
7.0,0.3,28,true,129,129,1.0,0.999648569386231,92,0.8609372553772097,0.92,58,58,80,80,2,192,0,0,1.0,2
7.0,0.7,16,false,0,3000,1.0,0.9999999999999999,88,0.999999925062497,0.88,51,51,0,0,1,144,0,0,1.0,1
7.0,0.3,29,true,95,95,0.0,0.9990772315591446,93,0.8538799569033441,0.93,37,37,46,46,0,92,0,0,1.0,0
7.0,0.7,17,true,128,128,1.0,0.9999222863317603,90,0.8688450792816429,0.9,44,44,79,79,1,97,0,0,1.0,1
7.0,0.3,30,true,101,101,0.0,0.9992340266478662,92,0.856148881731323,0.92,38,39,52,52,1,120,0,0,1.0,0
7.0,0.7,18,true,118,118,1.0,0.9998091670668349,92,0.8634595328419125,0.92,43,43,69,69,1,133,0,0,1.0,0
7.0,0.5,1,true,110,110,0.0,0.9996395775806103,90,0.8603200260605902,0.9,38,39,61,61,1,106,0,0,1.0,0
7.0,0.7,19,true,101,101,0.0,0.999500157857748,93,0.85658817094402,0.93,37,37,52,52,0,65,0,0,1.0,0
7.0,0.5,2,true,129,129,0.0,0.9997916608753908,90,0.8644441453306214,0.9,56,56,80,80,2,178,0,0,1.0,1
7.0,0.7,20,true,116,116,1.0,0.9994890866484911,92,0.8582553791956385,0.92,51,51,67,67,3,216,0,0,1.0,2
7.0,0.5,3,true,99,99,0.0,0.9988288411075843,94,0.8517400726069134,0.94,43,43,50,50,0,115,0,0,1.0,0
5.0,3.0,23,false,0,3000,1.0,0.9999999999999999,78,0.9999999005308005,0.78,55,58,0,0,34,974,12,0,1.0,6
7.0,0.1,27,false,0,3000,1.0,0.9999999999999999,88,0.9999999248312608,0.88,48,50,0,0,1,151,0,0,1.0,0
5.0,3.0,24,true,87,87,0.0,0.9985363944356854,92,0.8527249486471274,0.92,31,31,38,38,3,160,0,0,1.0,0
7.0,0.1,28,true,129,129,0.0,0.9998771572568245,91,0.865764556459182,0.91,52,52,80,80,0,92,0,0,1.0,0
7.0,0.1,29,true,92,92,0.0,0.9991657650088759,93,0.8525151230580382,0.93,31,31,43,43,0,50,0,0,1.0,0
