V,Phi,condition,trial,convergence_tick,converged,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,total_ticks
5,0.0,C_normative_only,12,91,true,42,42,39,42,1.0,0.9975261347405994,99,0.926016956653402,0.99,91
5,0.0,C_normative_only,13,81,true,30,31,28,32,0.0,0.9974721643220416,99,0.9188871585948208,0.99,81
5,0.0,C_normative_only,14,80,true,28,31,25,31,1.0,0.9973690693320908,100,0.8949330520474464,1.0,80
5,0.0,C_normative_only,15,103,true,53,54,51,54,0.0,0.9971594472646867,100,0.9057617790551198,1.0,103
5,0.0,C_normative_only,16,110,true,61,61,53,61,1.0,0.990101135033633,100,0.8231726974876418,1.0,110
5,0.0,C_normative_only,17,89,true,36,36,30,36,1.0,0.9971354632581603,100,0.8880932893149217,1.0,89
5,0.0,C_normative_only,18,120,true,68,69,67,69,0.0,0.9976569240760514,100,0.9233667798470758,1.0,120
5,0.0,C_normative_only,19,96,true,43,44,38,44,0.0,0.9982511168607106,100,0.904010663392948,1.0,96
5,0.0,C_normative_only,20,79,true,27,30,24,30,0.0,0.9972271925607299,100,0.9031605728362047,1.0,79
5,0.0,C_normative_only,21,87,true,38,38,35,38,0.0,0.9974234012350273,100,0.9207925022670201,1.0,87
5,0.0,C_normative_only,22,112,true,63,62,57,63,0.0,0.997738793603379,100,0.9092228786330652,1.0,112
5,0.0,C_normative_only,23,112,true,59,58,48,59,1.0,0.996805891846158,99,0.8414933812447993,0.99,112
5,0.0,C_normative_only,24,90,true,33,33,31,33,0.0,0.998345128297028,99,0.9223607720538309,0.99,90
5,0.0,C_normative_only,25,148,true,99,99,95,99,0.0,0.9975748807781273,100,0.9127159002342444,1.0,148
5,0.0,C_normative_only,26,104,true,51,51,48,51,1.0,0.9980958703769569,100,0.9171518974214414,1.0,104
5,0.0,C_normative_only,27,93,true,43,44,42,44,0.0,0.9972527942521835,100,0.9301652890698691,1.0,93
5,0.0,C_normative_only,28,103,true,51,51,42,51,1.0,0.9978472604207771,99,0.8675216341043852,0.99,103
5,0.0,C_normative_only,29,97,true,44,46,43,46,0.0,0.9980686557646592,100,0.9330944436088009,1.0,97
5,0.0,C_normative_only,30,75,true,25,26,22,26,0.0,0.9969330256425425,100,0.9124164020781869,1.0,75
5,0.0,D_full_model,1,74,true,25,25,25,25,1.0,0.9972380512454321,100,0.9420466696812455,1.0,74
5,0.0,D_full_model,2,75,true,24,24,25,26,0.0,0.9975136367165088,100,0.9476463712926991,1.0,75
5,0.0,D_full_model,3,69,true,19,19,20,20,1.0,0.9974086295102338,100,0.9546347286223791,1.0,69
5,0.0,D_full_model,4,94,true,43,43,45,45,0.0,0.9975143626423084,99,0.9458202630393402,0.99,94
5,0.0,D_full_model,5,68,true,18,19,18,19,1.0,0.9971872104963966,100,0.9435448614644691,1.0,68
5,0.0,D_full_model,6,92,true,40,43,41,43,1.0,0.9974167683279265,100,0.9294659125972409,1.0,92
5,0.0,D_full_model,7,112,true,62,62,63,63,1.0,0.997271798143292,100,0.9501432065972745,1.0,112
5,0.0,D_full_model,8,72,true,22,23,23,23,0.0,0.9968294114153425,100,0.9498625227272619,1.0,72
5,0.0,D_full_model,9,83,true,32,33,34,34,0.0,0.9976416872639778,100,0.9460257962230263,1.0,83
5,0.0,D_full_model,10,74,true,24,25,24,25,0.0,0.9971281767949219,100,0.9325231153304341,1.0,74
5,0.0,D_full_model,11,94,true,40,40,38,40,0.0,0.9980422856492461,100,0.9091033960051429,1.0,94
5,0.0,D_full_model,12,73,true,23,24,23,24,0.0,0.9971836234399377,100,0.9444047776051347,1.0,73
5,0.0,D_full_model,13,75,true,25,26,26,26,1.0,0.9971179963975914,100,0.9412907168137586,1.0,75
5,0.0,D_full_model,14,90,true,39,40,41,41,1.0,0.9974720578984807,100,0.9368973027539715,1.0,90
5,0.0,D_full_model,15,70,true,20,21,20,21,0.0,0.9971235153318304,100,0.955376381280448,1.0,70
5,0.0,D_full_model,16,92,true,37,39,36,40,0.0,0.9978797369052366,100,0.9055664382778889,1.0,92
5,0.0,D_full_model,17,70,true,19,21,19,21,0.0,0.9971720698325223,100,0.9458049455704373,1.0,70
5,0.0,D_full_model,18,77,true,26,27,26,28,0.0,0.9973482824069703,100,0.937817010230916,1.0,77
5,0.0,D_full_model,19,80,true,31,31,31,31,0.0,0.997321109849518,98,0.9450330688765003,0.98,80
5,0.0,D_full_model,20,79,true,30,30,29,30,1.0,0.9974632889412498,100,0.9482667722335612,1.0,79
5,0.0,D_full_model,21,87,true,36,38,37,38,1.0,0.9973823750894739,99,0.9329205296373415,0.99,87
5,0.0,D_full_model,22,75,true,26,26,26,26,0.0,0.9973415410641955,100,0.9495439482515876,1.0,75
5,0.0,D_full_model,23,71,true,22,22,20,22,1.0,0.9973353318290189,100,0.9481006455273825,1.0,71
5,0.0,D_full_model,24,70,true,21,21,21,21,0.0,0.997323446590887,100,0.9519293108776071,1.0,70
5,0.0,D_full_model,25,73,true,24,24,23,24,0.0,0.9971938440410377,100,0.9356874908000385,1.0,73
5,0.0,D_full_model,26,88,true,38,39,37,39,0.0,0.9978649774591265,100,0.9354871788722521,1.0,88
5,0.0,D_full_model,27,79,true,29,30,29,30,0.0,0.9973113932100675,100,0.9364913199006246,1.0,79
5,0.0,D_full_model,28,86,true,37,37,37,37,1.0,0.9969887978855394,99,0.9373335474850711,0.99,86
5,0.0,D_full_model,29,74,true,22,24,20,25,1.0,0.9976882221030254,100,0.9356289142685118,1.0,74
5,0.0,D_full_model,30,71,true,21,22,21,22,0.0,0.9972896766032677,100,0.9502332775593285,1.0,71
5,0.5,C_normative_only,1,84,true,35,35,32,35,0.0,0.9974813742045652,100,0.923261763355587,1.0,84
5,0.5,C_normative_only,2,77,true,27,28,24,28,0.0,0.9973397584322627,100,0.9307667692655492,1.0,77
5,0.5,C_normative_only,3,81,true,31,32,29,32,1.0,0.9971872331218029,100,0.928623805612098,1.0,81
5,0.5,C_normative_only,4,86,true,36,37,31,37,1.0,0.9971262600335358,99,0.9057409583598546,0.99,86
5,0.5,C_normative_only,5,85,true,34,36,32,36,1.0,0.9974850902512565,100,0.9338897888733348,1.0,85
5,0.5,C_normative_only,6,80,true,29,31,27,31,1.0,0.9972412888967157,100,0.928789580713751,1.0,80
5,0.5,C_normative_only,7,87,true,37,38,36,38,0.0,0.9972528430965906,99,0.9295066183976358,0.99,87
5,0.5,C_normative_only,8,88,true,37,39,36,39,0.0,0.9975393806539354,100,0.916576153815176,1.0,88
5,0.5,C_normative_only,9,85,true,36,36,32,36,1.0,0.9972613349225047,100,0.9320638222154435,1.0,85
5,0.5,C_normative_only,10,78,true,28,29,24,29,0.0,0.9975476128946383,100,0.929523454761736,1.0,78
5,0.5,C_normative_only,11,82,true,32,33,32,33,1.0,0.9973557024950125,100,0.9435378436770108,1.0,82
5,0.5,C_normative_only,12,69,true,18,20,17,20,0.0,0.9974536848856161,100,0.9550368670432922,1.0,69
5,0.5,C_normative_only,13,82,true,30,31,27,33,1.0,0.9975298978215341,100,0.9159522229933007,1.0,82
5,0.5,C_normative_only,14,135,true,86,86,84,86,0.0,0.9974200029727425,99,0.9232150238047879,0.99,135
5,0.5,C_normative_only,15,82,true,33,33,30,33,0.0,0.9975334243483551,100,0.9408850620169886,1.0,82
5,0.5,C_normative_only,16,77,true,28,28,26,28,1.0,0.9973260574729604,100,0.9407124847706992,1.0,77
5,0.5,C_normative_only,17,76,true,25,25,21,25,1.0,0.9975866402203188,100,0.9359113069519378,1.0,76
5,0.5,C_normative_only,18,83,true,29,32,28,32,0.0,0.9977778910164539,100,0.9271485396638337,1.0,83
5,0.5,C_normative_only,19,110,true,60,61,58,61,0.0,0.9970825226810252,100,0.9212329820544763,1.0,110
5,0.5,C_normative_only,20,85,true,33,34,30,34,1.0,0.9977852258613072,100,0.9220743100351876,1.0,85
5,0.5,C_normative_only,21,119,true,70,70,66,70,1.0,0.997562697839204,100,0.9293375073435289,1.0,119
5,0.5,C_normative_only,22,81,true,31,32,28,32,0.0,0.9976852026925271,99,0.924417875962015,0.99,81
5,0.5,C_normative_only,23,79,true,29,30,28,30,0.0,0.997158283550795,100,0.9291284209128859,1.0,79
5,0.5,C_normative_only,24,126,true,77,77,74,77,0.0,0.9972760148556474,100,0.9245367635483069,1.0,126
5,0.5,C_normative_only,25,78,true,27,29,25,29,0.0,0.9976397882490649,100,0.945013390052414,1.0,78
5,0.5,C_normative_only,26,118,true,69,69,66,69,1.0,0.9975252711905129,100,0.9198519661606456,1.0,118
5,0.5,C_normative_only,27,83,true,33,34,32,34,1.0,0.9972746359180364,100,0.9283522146020167,1.0,83
5,0.5,C_normative_only,28,92,true,42,43,39,43,1.0,0.9975650436526196,100,0.9158625256190908,1.0,92
5,0.5,C_normative_only,29,71,true,22,22,20,22,1.0,0.9972240520009601,100,0.9518351307393975,1.0,71
5,0.5,C_normative_only,30,99,true,49,50,47,50,0.0,0.9975478403790671,100,0.9447065434800132,1.0,99
5,0.5,D_full_model,1,94,true,45,44,42,45,1.0,0.9975821174746652,100,0.9493127618863051,1.0,94
5,0.5,D_full_model,2,72,true,21,23,21,23,0.0,0.9971773433820968,100,0.9445386600646049,1.0,72
5,0.5,D_full_model,3,71,true,22,22,21,22,1.0,0.9971574988499953,100,0.9559828261419878,1.0,71
5,0.5,D_full_model,4,71,true,22,22,22,22,0.0,0.997162887281811,100,0.9493846098461063,1.0,71
5,0.5,D_full_model,5,71,true,21,22,20,22,0.0,0.9971042715020295,100,0.9453194512984916,1.0,71
5,0.5,D_full_model,6,85,true,36,36,35,36,1.0,0.9971779853879427,100,0.9396530948937687,1.0,85
5,0.5,D_full_model,7,66,true,15,16,17,17,0.0,0.9970081492188592,100,0.9557522074345127,1.0,66
5,0.5,D_full_model,8,100,true,51,51,51,51,1.0,0.9968190342266077,100,0.9373779359951907,1.0,100
5,0.5,D_full_model,9,70,true,21,21,21,21,0.0,0.9968779204774443,100,0.9547640043726839,1.0,70
5,0.5,D_full_model,10,73,true,22,23,24,24,1.0,0.9976734445556303,100,0.9590407881231325,1.0,73
5,0.5,D_full_model,11,76,true,27,27,27,27,1.0,0.9965623836641622,100,0.9391812262014203,1.0,76
5,0.5,D_full_model,12,74,true,25,25,24,25,0.0,0.997122531565579,100,0.9376284309228489,1.0,74
5,0.5,D_full_model,13,68,true,19,19,18,19,1.0,0.997167407492768,100,0.9539680987754084,1.0,68
5,0.5,D_full_model,14,69,true,19,19,20,20,1.0,0.9974036271510437,100,0.9536722379115387,1.0,69
5,0.5,D_full_model,15,92,true,42,43,42,43,1.0,0.9971477799228333,100,0.9526610514141626,1.0,92
5,0.5,D_full_model,16,74,true,25,25,23,25,0.0,0.9972368141334068,100,0.945037587782977,1.0,74
5,0.5,D_full_model,17,74,true,24,25,24,25,1.0,0.99724459730729,100,0.9476874434713604,1.0,74
5,0.5,D_full_model,18,82,true,32,32,33,33,0.0,0.9971500360184344,100,0.9480148684061445,1.0,82
5,0.5,D_full_model,19,70,true,21,21,20,21,0.0,0.9969446168838264,100,0.9490091393137642,1.0,70
5,0.5,D_full_model,20,73,true,23,24,24,24,0.0,0.9969752491707708,100,0.9440973393652705,1.0,73
5,0.5,D_full_model,21,95,true,46,46,46,46,1.0,0.9966268008189786,100,0.9323854601225505,1.0,95
5,0.5,D_full_model,22,100,true,51,51,51,51,0.0,0.9972061126305153,100,0.9413643255861751,1.0,100
5,0.5,D_full_model,23,80,true,31,31,31,31,0.0,0.9971302804845326,99,0.945539672759203,0.99,80
5,0.5,D_full_model,24,70,true,20,21,19,21,1.0,0.9974791661307588,99,0.9503487336688535,0.99,70
5,0.5,D_full_model,25,101,true,50,52,51,52,1.0,0.9973143590762069,100,0.9396373549585607,1.0,101
5,0.5,D_full_model,26,79,true,30,30,28,30,1.0,0.9972434043293683,100,0.9435450789193223,1.0,79
5,0.5,D_full_model,27,71,true,20,22,21,22,1.0,0.9973034920257341,100,0.9526343053396785,1.0,71
5,0.5,D_full_model,28,70,true,21,21,20,21,0.0,0.997140316352014,100,0.9495328954980217,1.0,70
5,0.5,D_full_model,29,85,true,36,36,36,36,0.0,0.9971931874267936,100,0.9496728620859901,1.0,85
5,0.5,D_full_model,30,75,true,26,26,26,26,0.0,0.9970773718784876,99,0.945979274183208,0.99,75
5,1.0,C_normative_only,1,79,true,30,30,26,30,1.0,0.9976888979984693,100,0.9394642678826489,1.0,79
5,1.0,C_normative_only,2,96,true,45,45,41,45,0.0,0.9978084042033545,100,0.9153721574247189,1.0,96
5,1.0,C_normative_only,3,80,true,29,31,28,31,0.0,0.9971784997470278,100,0.9317823897292059,1.0,80
5,1.0,C_normative_only,4,79,true,25,27,22,28,1.0,0.9979432768043369,100,0.9317781875163823,1.0,79
5,1.0,C_normative_only,5,100,true,50,51,50,51,0.0,0.9972803308583573,100,0.9418439475744858,1.0,100
5,1.0,C_normative_only,6,105,true,54,56,53,56,0.0,0.997613075756942,100,0.9340941279674684,1.0,105
5,1.0,C_normative_only,7,86,true,35,37,35,37,1.0,0.9971944357496264,100,0.9239533832338087,1.0,86
5,1.0,C_normative_only,8,78,true,27,29,24,29,1.0,0.9974788479367694,100,0.9288369565354903,1.0,78
5,1.0,C_normative_only,9,97,true,48,48,43,48,1.0,0.99758692747088,100,0.9228748562137463,1.0,97
5,1.0,C_normative_only,10,83,true,34,34,31,34,1.0,0.9974811213955987,100,0.9422086097293862,1.0,83
5,1.0,C_normative_only,11,92,true,42,43,40,43,1.0,0.9973674972570922,99,0.9218452866097077,0.99,92
5,1.0,C_normative_only,12,79,true,28,30,27,30,0.0,0.9973048224183081,100,0.9177259243670173,1.0,79
5,1.0,C_normative_only,13,74,true,23,25,23,25,1.0,0.9974567995169414,100,0.9507296335117489,1.0,74
5,1.0,C_normative_only,14,88,true,37,37,31,37,1.0,0.9978357497311362,100,0.9261449023862203,1.0,88
5,1.0,C_normative_only,15,90,true,41,41,36,41,0.0,0.9975710957959343,100,0.9123986222747225,1.0,90
5,1.0,C_normative_only,16,86,true,36,37,33,37,1.0,0.9971611597637174,100,0.9204894561785428,1.0,86
5,1.0,C_normative_only,17,73,true,24,24,20,24,0.0,0.9973475913054791,100,0.9282554309556879,1.0,73
5,1.0,C_normative_only,18,107,true,55,56,52,56,1.0,0.9979606721222143,100,0.9260717646921216,1.0,107
5,1.0,C_normative_only,19,85,true,34,36,33,36,0.0,0.9972347663798221,100,0.9303050206808733,1.0,85
5,1.0,C_normative_only,20,98,true,46,47,41,47,0.0,0.9976090598203591,100,0.9067854416518648,1.0,98
5,1.0,C_normative_only,21,72,true,22,23,20,23,0.0,0.9973478100827794,100,0.9380838235051907,1.0,72
5,1.0,C_normative_only,22,84,true,32,32,28,32,1.0,0.9979357214895959,100,0.9197934216867227,1.0,84
5,1.0,C_normative_only,23,78,true,27,29,23,29,1.0,0.9973589375521513,100,0.926399673883815,1.0,78
5,1.0,C_normative_only,24,94,true,43,45,42,45,0.0,0.9974697925086332,100,0.9406152942613243,1.0,94
5,1.0,C_normative_only,25,96,true,42,45,41,45,0.0,0.9977202676019928,100,0.9226947389525642,1.0,96
5,1.0,C_normative_only,26,85,true,34,36,29,36,1.0,0.9973807929618743,99,0.9054221751248865,0.99,85
5,1.0,C_normative_only,27,72,true,23,23,20,23,0.0,0.9973137257467921,100,0.9472506341111778,1.0,72
5,1.0,C_normative_only,28,77,true,27,28,24,28,0.0,0.9969582806225826,100,0.9224447547484229,1.0,77
5,1.0,C_normative_only,29,73,true,21,23,20,24,0.0,0.9978161950344651,100,0.9470361543274877,1.0,73
5,1.0,C_normative_only,30,77,true,26,27,23,28,1.0,0.9976436445326594,100,0.9380512897387108,1.0,77
5,1.0,D_full_model,1,74,true,25,25,23,25,0.0,0.9973099400442308,100,0.946788518650116,1.0,74
5,1.0,D_full_model,2,68,true,19,19,19,19,1.0,0.9970295238063241,100,0.9530257308127358,1.0,68
5,1.0,D_full_model,3,82,true,33,33,31,33,1.0,0.9971578300620426,100,0.9264991643391666,1.0,82
5,1.0,D_full_model,4,70,true,20,21,20,21,1.0,0.9973667341628015,99,0.9555043385770793,0.99,70
5,1.0,D_full_model,5,70,true,21,21,18,21,1.0,0.99719386607502,100,0.9447931452921634,1.0,70
5,1.0,D_full_model,6,79,true,29,30,28,30,1.0,0.9972470502613318,100,0.9453356851661213,1.0,79
5,1.0,D_full_model,7,69,true,19,20,19,20,1.0,0.9972285018892758,99,0.9527028340142358,0.99,69
5,1.0,D_full_model,8,77,true,28,28,28,28,0.0,0.9970603866452109,100,0.9434876336183449,1.0,77
5,1.0,D_full_model,9,76,true,27,27,25,27,0.0,0.9971700691385499,100,0.941624060726674,1.0,76
5,1.0,D_full_model,10,73,true,23,24,22,24,0.0,0.9973327886877823,100,0.9491233109107412,1.0,73
5,1.0,D_full_model,11,76,true,27,27,27,27,1.0,0.997216490197906,99,0.9462964859574553,0.99,76
5,1.0,D_full_model,12,74,true,25,25,25,25,1.0,0.9968851879865381,100,0.9477511873426064,1.0,74
5,1.0,D_full_model,13,86,true,35,35,34,35,0.0,0.9974869364062406,100,0.9313674894865918,1.0,86
5,1.0,D_full_model,14,103,true,53,54,53,54,1.0,0.9973230034175201,100,0.9445950612556525,1.0,103
5,1.0,D_full_model,15,89,true,38,40,39,40,1.0,0.9973605877575139,99,0.9531473297128894,0.99,89
5,1.0,D_full_model,16,82,true,30,31,33,33,0.0,0.9975514976582524,100,0.9470253723171542,1.0,82
5,1.0,D_full_model,17,73,true,23,24,24,24,0.0,0.9969097685711507,100,0.9466367038776308,1.0,73
5,1.0,D_full_model,18,90,true,40,40,41,41,0.0,0.9973899884615095,100,0.9425902590003016,1.0,90
5,1.0,D_full_model,19,73,true,24,24,23,24,0.0,0.9971039673533403,100,0.9452013324337283,1.0,73
5,1.0,D_full_model,20,91,true,42,42,41,42,0.0,0.9974152945894319,100,0.9418526009149365,1.0,91
5,1.0,D_full_model,21,92,true,43,43,41,43,1.0,0.9972174063336027,99,0.9327534408662319,0.99,92
5,1.0,D_full_model,22,68,true,18,19,18,19,1.0,0.9973837927896926,100,0.9513737005915551,1.0,68
5,1.0,D_full_model,23,83,true,33,33,34,34,1.0,0.9972707453235808,100,0.9438429263808618,1.0,83
5,1.0,D_full_model,24,80,true,29,29,31,31,0.0,0.9975354574694534,100,0.9498704399320608,1.0,80
5,1.0,D_full_model,25,76,true,26,27,26,27,0.0,0.9970903857333522,100,0.947233186006656,1.0,76
5,1.0,D_full_model,26,85,true,36,36,35,36,1.0,0.9972104201806422,99,0.9341158147116758,0.99,85
5,1.0,D_full_model,27,75,true,25,25,26,26,0.0,0.9974170100503058,100,0.9514599451483536,1.0,75
5,1.0,D_full_model,28,71,true,21,22,21,22,1.0,0.9972055755490574,99,0.9552389498861252,0.99,71
5,1.0,D_full_model,29,77,true,28,28,28,28,1.0,0.9971757188206659,100,0.9471156954448706,1.0,77
5,1.0,D_full_model,30,73,true,24,24,22,24,0.0,0.9971982633709127,100,0.9497189308698742,1.0,73
5,2.0,C_normative_only,1,75,true,24,26,24,26,1.0,0.9973917875657281,100,0.942119980438737,1.0,75
5,2.0,C_normative_only,2,73,true,21,24,22,24,0.0,0.9974646479018581,100,0.9490910359857595,1.0,73
5,2.0,C_normative_only,3,79,true,30,30,27,30,1.0,0.9971493625163343,100,0.9327921273280377,1.0,79
5,2.0,C_normative_only,4,99,true,43,45,42,47,0.0,0.998382603555512,100,0.9245983857010722,1.0,99
5,2.0,C_normative_only,5,93,true,44,44,43,44,1.0,0.9970828491434971,100,0.9274635569305807,1.0,93
5,2.0,C_normative_only,6,74,true,25,25,22,25,1.0,0.9973683230386519,100,0.9405865055068895,1.0,74
5,2.0,C_normative_only,7,78,true,27,29,27,29,0.0,0.9975726609639285,99,0.9490042593296779,0.99,78
5,2.0,C_normative_only,8,82,true,33,32,27,33,1.0,0.997696616358968,100,0.9193591695353753,1.0,82
5,2.0,C_normative_only,9,69,true,18,20,18,20,0.0,0.997374091923388,100,0.9529843063872642,1.0,69
5,2.0,C_normative_only,10,77,true,25,28,23,28,0.0,0.9971524859517242,100,0.9319574287674091,1.0,77
5,2.0,C_normative_only,11,93,true,36,41,34,41,1.0,0.9980601833634801,100,0.9051530145162894,1.0,93
5,2.0,C_normative_only,12,72,true,22,23,20,23,0.0,0.9974970036511576,100,0.9488036540408242,1.0,72
5,2.0,C_normative_only,13,75,true,26,26,22,26,1.0,0.9972321858176358,100,0.9285571239950815,1.0,75
5,2.0,C_normative_only,14,89,true,38,40,39,40,0.0,0.9975782136615475,100,0.9480312980391694,1.0,89
5,2.0,C_normative_only,15,79,true,30,30,25,30,1.0,0.9974198434403502,100,0.9287548915011824,1.0,79
5,2.0,C_normative_only,16,93,true,41,43,40,44,0.0,0.9977845289003898,100,0.9344830535660248,1.0,93
5,2.0,C_normative_only,17,88,true,36,37,34,37,1.0,0.9978926546015114,99,0.9397686330205943,0.99,88
5,2.0,C_normative_only,18,82,true,31,31,29,31,0.0,0.9978663358363089,100,0.9406767441473833,1.0,82
5,2.0,C_normative_only,19,77,true,26,26,23,26,0.0,0.9976258164461889,99,0.933665139248225,0.99,77
5,2.0,C_normative_only,20,94,true,42,45,41,45,1.0,0.9977521493446667,98,0.9233451557605897,0.98,94
5,2.0,C_normative_only,21,87,true,34,38,35,38,0.0,0.9975337604346635,100,0.9196634014292127,1.0,87
5,2.0,C_normative_only,22,81,true,30,32,29,32,0.0,0.9975888235059632,100,0.9352400739389508,1.0,81
5,2.0,C_normative_only,23,76,true,26,27,22,27,0.0,0.997476948150981,100,0.9410356354152082,1.0,76
5,2.0,C_normative_only,24,74,true,24,25,21,25,0.0,0.9972640041405475,100,0.9456673572140534,1.0,74
5,2.0,C_normative_only,25,97,true,46,46,43,46,0.0,0.9978697705248131,100,0.9191720598457225,1.0,97
5,2.0,C_normative_only,26,88,true,39,39,38,39,1.0,0.9969441951008821,99,0.9317627040992494,0.99,88
5,2.0,C_normative_only,27,85,true,36,35,30,36,1.0,0.997839304706301,100,0.9284663922959201,1.0,85
5,2.0,C_normative_only,28,75,true,24,24,22,24,0.0,0.9976111188638803,100,0.9430303997742382,1.0,75
5,2.0,C_normative_only,29,89,true,36,40,35,40,0.0,0.9974975777581201,100,0.9240139831549338,1.0,89
5,2.0,C_normative_only,30,79,true,29,30,25,30,1.0,0.9974041708277904,100,0.9365838140533618,1.0,79
5,2.0,D_full_model,1,84,true,33,34,35,35,1.0,0.9973873012003418,100,0.9439005474530774,1.0,84
5,2.0,D_full_model,2,82,true,33,33,32,33,0.0,0.9974127868168323,100,0.9423042896833064,1.0,82
5,2.0,D_full_model,3,83,true,32,34,33,34,0.0,0.9966325444100689,100,0.9322028438236067,1.0,83
5,2.0,D_full_model,4,69,true,19,20,19,20,1.0,0.9971809308714948,100,0.9515314813840167,1.0,69
5,2.0,D_full_model,5,79,true,30,30,30,30,0.0,0.99708103354864,100,0.9441190050658119,1.0,79
5,2.0,D_full_model,6,78,true,28,28,29,29,0.0,0.9972980500184976,100,0.9507109017553875,1.0,78
5,2.0,D_full_model,7,78,true,29,29,27,29,1.0,0.9970929105738742,99,0.9345867847238106,0.99,78
5,2.0,D_full_model,8,82,true,32,32,33,33,0.0,0.997114814204965,100,0.9467578957710161,1.0,82
5,2.0,D_full_model,9,77,true,28,28,27,28,1.0,0.9969631013016005,100,0.9311461140412051,1.0,77
5,2.0,D_full_model,10,81,true,30,30,31,32,0.0,0.9972493846449543,100,0.9385258843908708,1.0,81
5,2.0,D_full_model,11,79,true,28,30,28,30,1.0,0.9972223182800658,99,0.9448907308724933,0.99,79
5,2.0,D_full_model,12,74,true,25,25,24,25,0.0,0.99724812052354,100,0.945265616572618,1.0,74
5,2.0,D_full_model,13,73,true,24,24,23,24,1.0,0.9971147142488066,100,0.9499867815614286,1.0,73
5,2.0,D_full_model,14,72,true,21,23,22,23,1.0,0.9972148282918131,100,0.9511744720898281,1.0,72
5,2.0,D_full_model,15,77,true,26,26,28,28,0.0,0.9977365501720528,100,0.9522427742888808,1.0,77
5,2.0,D_full_model,16,84,true,34,35,35,35,1.0,0.9970634214537023,100,0.9441617441855057,1.0,84
5,2.0,D_full_model,17,74,true,23,23,23,23,1.0,0.9974043501251408,100,0.9412520813489671,1.0,74
5,2.0,D_full_model,18,102,true,51,51,53,53,1.0,0.997693903242729,100,0.9398702581450422,1.0,102
5,2.0,D_full_model,19,74,true,24,25,24,25,0.0,0.9970682959728925,100,0.9551423941171514,1.0,74
5,2.0,D_full_model,20,72,true,23,23,22,23,1.0,0.9971221430288449,100,0.946430256717277,1.0,72
5,2.0,D_full_model,21,84,true,33,33,35,35,0.0,0.997521114436671,98,0.944708537550574,0.98,84
5,2.0,D_full_model,22,77,true,27,28,28,28,1.0,0.9969304130896126,100,0.9393263398476536,1.0,77
5,2.0,D_full_model,23,98,true,48,48,49,49,1.0,0.9973073734666084,99,0.9291844010863108,0.99,98
5,2.0,D_full_model,24,86,true,36,37,36,37,0.0,0.9972682351159788,100,0.9404786183550413,1.0,86
5,2.0,D_full_model,25,71,true,22,22,22,22,0.0,0.9972515982052435,100,0.9461839915760129,1.0,71
5,2.0,D_full_model,26,81,true,32,32,32,32,0.0,0.9971030558309565,100,0.9375856931558408,1.0,81
5,2.0,D_full_model,27,89,true,39,40,40,40,0.0,0.9971214686771015,100,0.9371028263553697,1.0,89
5,2.0,D_full_model,28,76,true,26,27,26,27,0.0,0.9970744169479908,100,0.9477070962228125,1.0,76
5,2.0,D_full_model,29,75,true,26,26,26,26,1.0,0.9968616690152935,100,0.9543734650646372,1.0,75
5,2.0,D_full_model,30,73,true,23,24,23,24,0.0,0.9970632317002951,100,0.9507320549865537,1.0,73
10,0.0,C_normative_only,1,113,true,60,59,64,64,0.0,0.9985408102305914,97,0.9757939787419533,0.97,113
10,0.0,C_normative_only,2,126,true,67,67,73,74,0.0,0.9980630342551572,100,0.9528497725860793,1.0,126
10,0.0,C_normative_only,3,115,true,66,65,60,66,0.0,0.9982276952604926,100,0.9611806325070069,1.0,115
10,0.0,C_normative_only,4,120,true,71,71,70,71,0.0,0.9971164951187338,100,0.9723735737305046,1.0,120
10,0.0,C_normative_only,5,80,true,31,31,27,31,0.0,0.9974314337599195,100,0.9630878767218792,1.0,80
10,0.0,C_normative_only,6,136,true,84,84,87,87,1.0,0.9983985766307506,98,0.9693121918216985,0.98,136
10,0.0,C_normative_only,7,101,true,52,52,48,52,0.0,0.9957913863848337,100,0.9359043581324155,1.0,101
10,0.0,C_normative_only,8,85,true,32,32,26,32,1.0,0.9978420715909099,100,0.9573047927299685,1.0,85
10,0.0,C_normative_only,9,165,true,110,110,105,110,0.0,0.998210730746779,98,0.9596263215108796,0.98,165
10,0.0,C_normative_only,10,86,true,37,36,33,37,0.0,0.9976696981338765,99,0.9633186813153144,0.99,86
10,0.0,C_normative_only,11,116,true,50,51,35,51,1.0,0.9982515003160394,100,0.9574993037848241,1.0,116
10,0.0,C_normative_only,12,98,true,33,41,31,41,0.0,0.997943586484076,100,0.9517817989520867,1.0,98
10,0.0,C_normative_only,13,105,true,49,51,56,56,0.0,0.9985039078740685,99,0.97358358878738,0.99,105
10,0.0,C_normative_only,14,79,true,30,30,28,30,1.0,0.9972821634913123,100,0.9671166799682723,1.0,79
10,0.0,C_normative_only,15,141,true,83,83,79,83,0.0,0.9952225877599661,100,0.9277208650373374,1.0,141
10,0.0,C_normative_only,16,132,true,67,67,62,67,0.0,0.9973683409165289,100,0.9376040895433682,1.0,132
10,0.0,C_normative_only,17,81,true,26,29,20,29,0.0,0.9970012139353807,100,0.9457081754946286,1.0,81
