N,condition,exp_level,norm_on,trial,converged,conv_tick,first_beh_tick,first_cryst_50,final_coord,final_majority,final_cryst,final_norm_str,final_belief_err,mean_enforce,total_ticks
5000,Dyn_Norm,dynamic,true,27,true,60,60,21,1.0,1.0,4940,0.8746613627906181,0.0,0.0,260
5000,Dyn_Norm,dynamic,true,25,true,67,67,21,1.0,1.0,4965,0.8807470182232148,0.0,0.0,267
5000,Dyn_Norm,dynamic,true,5,true,49,49,21,1.0,1.0,4897,0.8932739294354316,0.0,0.0,249
5000,Dyn_Norm,dynamic,true,14,true,38,38,20,1.0,1.0,4837,0.9183970417587264,0.0,0.0,238
5000,Dyn_Norm,dynamic,true,29,true,83,83,21,1.0,1.0,4933,0.9021187341271241,0.0,0.0,283
5000,Dyn_Norm,dynamic,true,10,true,49,49,21,1.0,1.0,4894,0.8910194279483646,0.0,0.0,249
5000,Dyn_Norm,dynamic,true,22,true,43,43,20,1.0,1.0,4866,0.9065354586345408,0.0,0.0,243
5000,Dyn_Norm,dynamic,true,4,true,60,60,21,1.0,1.0,4943,0.8755402135662879,0.0,0.0,260
5000,Dyn_Norm,dynamic,true,18,true,54,54,21,1.0,1.0,4939,0.879462248048019,0.0,0.0,254
5000,Dyn_Norm,dynamic,true,2,true,59,59,21,1.0,1.0,4938,0.8772826004494935,0.0,0.0,259
5000,Dyn_Norm,dynamic,true,24,true,58,58,20,1.0,1.0,4947,0.87522725407192,0.0,0.0,258
5000,Dyn_Norm,dynamic,true,16,true,59,59,21,1.0,1.0,4958,0.8769697774484791,0.0,0.0,259
5000,Dyn_Norm,dynamic,true,12,true,40,40,20,1.0,1.0,4870,0.9147588854719275,0.0,0.0,240
5000,Dyn_Norm,dynamic,true,20,true,54,54,21,1.0,1.0,4919,0.8815101055839261,0.0,0.0,254
5000,Dyn_Norm,dynamic,true,28,true,58,58,21,1.0,1.0,4922,0.8762618597937605,0.0,0.0,258
5000,Dyn_Norm,dynamic,true,8,true,60,60,21,1.0,1.0,4944,0.8763464751446017,0.0,0.0,260
5000,Dyn_Norm,dynamic,true,26,true,45,45,20,1.0,1.0,4879,0.9000724345826517,0.0,0.0,245
5000,Dyn_Norm,dynamic,true,6,true,46,46,20,1.0,1.0,4886,0.8965934914018721,0.0,0.0,246
